"pathway"	"pval"	"padj"	"log2err"	"ES"	"NES"	"size"	"gene_symbols"
"REACTOME_ABC_FAMILY_PROTEINS_MEDIATED_TRANSPORT"	0.746621621621622	0.917660439323786	0.0513223330421143	0.325365364991905	0.738660351667974	8	"Psmd2, Psmd14, Psmd11, Psmc3, Vcp, Eif2s2, Abcb4"
"REACTOME_ABC_TRANSPORTER_DISORDERS"	0.714770797962649	0.883794754194297	0.0535669384770951	0.35638794724531	0.783306391934259	7	"Psmd2, Psmd14, Psmd11, Psmc3, Vcp, Abcb4"
"REACTOME_ABERRANT_REGULATION_OF_MITOTIC_G1_S_TRANSITION_IN_CANCER_DUE_TO_RB1_DEFECTS"	0.10990990990991	0.461322547036833	0.179782316298324	0.691457286432161	1.35754289143291	5	"Ccnd1, Cdkn1a, Ccnd2, Cdk6, Tfdp1"
"REACTOME_ACTIVATED_PKN1_STIMULATES_TRANSCRIPTION_OF_AR_ANDROGEN_RECEPTOR_REGULATED_GENES_KLK2_AND_KLK3"	0.00790737626154902	0.11899636959453	0.380730400722792	0.673772192060783	1.75856124102692	14	"H3c8, H2bc11, H3c3, H3c1, Ar, H2ac4, H4c14, H3c7, H4c4, H3c6, H2bc6"
"REACTOME_ACTIVATION_OF_AMPK_DOWNSTREAM_OF_NMDARS"	0.24263431542461	0.619839263724156	0.11331290842208	0.596579476861167	1.24723092317314	6	"Tuba1c, Tubb6, Tuba1b, Tubb4b, Tubb2a, Tuba1a"
"REACTOME_ACTIVATION_OF_ANTERIOR_HOX_GENES_IN_HINDBRAIN_DEVELOPMENT_DURING_EARLY_EMBRYOGENESIS"	0.102523659305994	0.447912885662432	0.173747838999571	0.531336251607934	1.42788866442079	16	"H3c8, H2bc11, H3c3, H3c1, H2ac4, H4c14, H3c7, H4c4, H3c6, H2bc6"
"REACTOME_ACTIVATION_OF_ATR_IN_RESPONSE_TO_REPLICATION_STRESS"	0.0600343053173242	0.326603145795523	0.241339976815091	0.668012108980828	1.54099862561207	9	"Clspn, Mcm5, Mcm2, Mcm4, Mcm3, Orc6, Mcm6, Chek1, Dbf4"
"REACTOME_ACTIVATION_OF_BH3_ONLY_PROTEINS"	0.31063829787234	0.643167214051121	0.110564716336619	-0.637234200717046	-1.16161674804555	3	"Bmf, Bcl2l11"
"REACTOME_ACTIVATION_OF_GENE_EXPRESSION_BY_SREBF_SREBP"	0.272340425531915	0.619839263724156	0.119348440591015	-0.66098294884654	-1.20490843505999	3	"Scd2, Acacb, Tbl1xr1"
"REACTOME_ACTIVATION_OF_NMDA_RECEPTORS_AND_POSTSYNAPTIC_EVENTS"	0.375	0.677907621135822	0.0855356947987884	0.484045775121367	1.09890437319117	8	"Tuba1c, Tubb6, Tuba1b, Tubb4b, Kpna2, Tubb2a, Tuba1a"
"REACTOME_ACTIVATION_OF_THE_MRNA_UPON_BINDING_OF_THE_CAP_BINDING_COMPLEX_AND_EIFS_AND_SUBSEQUENT_BINDING_TO_43S"	0.71063829787234	0.883085533623857	0.0645031249656493	-0.431293881644935	-0.78620732484946	3	"Rps27, Rps7, Eif2s2"
"REACTOME_ACTIVATION_OF_THE_PRE_REPLICATIVE_COMPLEX"	0.0275843741223063	0.23367722151847	0.352487857583619	0.672305680910141	1.68801775152294	12	"Prim2, Mcm5, Pola1, Mcm2, Mcm4, Mcm3, Orc6, Mcm6, Pole, Pole4, Dbf4"
"REACTOME_ADAPTIVE_IMMUNE_SYSTEM"	0.0148472641719835	0.160715122703751	0.380730400722792	0.433395463918876	1.58826332309154	67	"Fyb, Blnk, H2-Eb1, Pik3ap1, Xdh, Kif18a, Cd274, Kif11, Tuba1c, Tubb6, Kif15, Ulbp1, Tuba1b, Kif23, Kif4, H2-Q7, Kif2c, Racgap1, Btnl9, Hecw2, Sh3rf1, Osbpl1a, Tubb4b, Psmd2, Psmd14, Itpr3, Ap1b1, Tapbp, Tap1, Psmd11, Cd36, Cd81, Kif20a, Tubb2a, Ube2l3, Psmc3"
"REACTOME_AGGREPHAGY"	0.145797598627787	0.535043868598245	0.150169802128406	0.598385469223007	1.38038094409057	9	"Tuba1c, Tubb6, Tuba1b, Tubb4b, Hsp90aa1, Tubb2a, Pcnt, Vcp, Tuba1a"
"REACTOME_AMYLOID_FIBER_FORMATION"	0.0972886762360447	0.439380452198683	0.179782316298324	0.536643907879586	1.41438566974469	15	"H3c8, H2bc11, H3c3, H3c1, H2ac4, H4c14, H3c7, H4c4, H3c6, H2bc6"
"REACTOME_ANCHORING_FIBRIL_FORMATION"	0.259574468085106	0.619839263724156	0.122679189568808	-0.670010030090271	-1.221363937208	3	"Bmp1, Col4a2, Col4a1"
"REACTOME_ANCHORING_OF_THE_BASAL_BODY_TO_THE_PLASMA_MEMBRANE"	0.521440823327616	0.769658206890295	0.069119845655101	0.413085760151357	0.952923727122777	9	"Haus6, Plk4, Tubb4b, Hsp90aa1, Pcnt, Tubb5, Tuba1a"
"REACTOME_ANTIGEN_ACTIVATES_B_CELL_RECEPTOR_BCR_LEADING_TO_GENERATION_OF_SECOND_MESSENGERS"	0.00606554315404765	0.110684165045593	0.407017918923954	0.821472322228548	1.71740014960777	6	"Blnk, Pik3ap1, Itpr3"
"REACTOME_ANTIGEN_PRESENTATION_FOLDING_ASSEMBLY_AND_PEPTIDE_LOADING_OF_CLASS_I_MHC"	0.376576576576577	0.677907621135822	0.0888945288620449	0.55678391959799	1.09313773525267	5	"H2-Q7, Tapbp, Tap1, B2m, Canx"
"REACTOME_ANTIGEN_PROCESSING_CROSS_PRESENTATION"	0.143103448275862	0.531896551724138	0.152144922367565	0.582155054468136	1.38059826632545	10	"H2-Q7, Psmd2, Psmd14, Tapbp, Tap1, Psmd11, Cd36, Psmc3, B2m"
"REACTOME_ANTIGEN_PROCESSING_UBIQUITINATION_PROTEASOME_DEGRADATION"	0.864161849710983	0.974749289344929	0.0699458736501659	-0.217922606924644	-0.706040172943931	18	"Klhl22, Ube2h, Spsb1, Anapc7, Nedd4, Cblb, Fbxo30, Fbxo11, Det1, Cdc20, Asb8, Psmc3, Ube2l3, Psmd11, Psmd14, Psmd2, Sh3rf1, Hecw2"
"REACTOME_ANTIVIRAL_MECHANISM_BY_IFN_STIMULATED_GENES"	0.623310810810811	0.836553454003118	0.0597317976364411	0.376507865973798	0.854766556645891	8	"Nup205, Oas2, Kpna2, Kpnb1, Stat1, Oas1g"
"REACTOME_ANTI_INFLAMMATORY_RESPONSE_FAVOURING_LEISHMANIA_PARASITE_INFECTION"	0.995744680851064	0.99830220713073	0.048701086452153	-0.272818455366098	-0.497321842695472	3	"Itpr1, Plcg1, Itpr3"
"REACTOME_APC_CDC20_MEDIATED_DEGRADATION_OF_NEK2A"	0.984962406015038	0.99830220713073	0.0435378240914002	0.290416066875081	0.492585530787782	3	"Mad2l1, Cdc20"
"REACTOME_APC_C_CDH1_MEDIATED_DEGRADATION_OF_CDC20_AND_OTHER_APC_C_CDH1_TARGETED_PROTEINS_IN_LATE_MITOSIS_EARLY_G1"	0.674176776429809	0.86626305623122	0.0572461135202884	0.397824109438975	0.831705666253707	6	"Psmd2, Psmd14, Psmd11, Psmc3, Cdc20"
"REACTOME_APC_C_MEDIATED_DEGRADATION_OF_CELL_CYCLE_PROTEINS"	0.400337837837838	0.695448971892096	0.0819778796501272	0.472602129484421	1.07292444963428	8	"Ccna2, Mad2l1, Psmd2, Psmd14, Psmd11, Psmc3, Cdc20"
"REACTOME_APOPTOSIS"	0.516228748068006	0.768525228734487	0.0645031249656493	0.353087113445014	0.967800055908314	17	"H1f1, Clspn, Fas, H1f3, Hmgb2, Psmd2, Psmd14, Tfdp1, Kpnb1, Psmd11, Lmnb1, Psmc3"
"REACTOME_APOPTOSIS_INDUCED_DNA_FRAGMENTATION"	0.405405405405405	0.695448971892096	0.0847985102819124	0.545188186941231	1.07037175281525	5	"H1f1, H1f3, Hmgb2, Kpnb1"
"REACTOME_APOPTOTIC_EXECUTION_PHASE"	0.191850594227504	0.594833249439046	0.128142916898415	0.585063451817346	1.28591313213014	7	"H1f1, Clspn, H1f3, Hmgb2, Kpnb1, Lmnb1"
"REACTOME_ARACHIDONIC_ACID_METABOLISM"	0.834042553191489	0.960781480767996	0.0568864160475701	-0.3819372782984	-0.696234977148315	3	"Ptgs1"
"REACTOME_ASPARAGINE_N_LINKED_GLYCOSYLATION"	0.413533834586466	0.70289359763044	0.0741758965588009	0.365085803874924	1.04677238636543	21	"St8sia2, Tuba1c, Tgfa, Tubb6, St8sia6, Tuba1b, Tubb4b, Rpn2, Nus1, Tubb2a, Vcp, Arf1, St8sia4, Tuba1a"
"REACTOME_ASSEMBLY_AND_CELL_SURFACE_PRESENTATION_OF_NMDA_RECEPTORS"	0.405772495755518	0.695448971892096	0.0815265143256594	0.480370970483289	1.05580913885459	7	"Tuba1c, Tubb6, Tuba1b, Tubb4b, Tubb2a, Tuba1a"
"REACTOME_ASSEMBLY_OF_COLLAGEN_FIBRILS_AND_OTHER_MULTIMERIC_STRUCTURES"	0.0902439024390244	0.42504189164029	0.234392647294686	-0.584095901677831	-1.45950007300014	8	"Col15a1, Itgb4, Bmp1"
