"pathway"	"pval"	"padj"	"log2err"	"ES"	"NES"	"size"	"gene_symbols"
"REACTOME_ABC_FAMILY_PROTEINS_MEDIATED_TRANSPORT"	0.921960072595281	0.998788909503195	0.0449543067640062	0.377952441506181	0.618053610312863	3	"Abcd2, Abca6"
"REACTOME_ABC_TRANSPORTERS_IN_LIPID_HOMEOSTASIS"	0.921960072595281	0.998788909503195	0.0449543067640062	0.377952441506181	0.618053610312863	3	"Abcd2, Abca6"
"REACTOME_ABERRANT_REGULATION_OF_MITOTIC_G1_S_TRANSITION_IN_CANCER_DUE_TO_RB1_DEFECTS"	0.924646781789639	0.998788909503195	0.0381628909049257	0.292185616914913	0.582343921155165	6	"Cdkn1a, Ccnd1"
"REACTOME_ACTIVATED_NTRK2_SIGNALS_THROUGH_CDK5"	0.356984478935698	0.998788909503195	0.104343952581949	-0.613508783542242	-1.13099600190589	3	"Bdnf"
"REACTOME_ACTIVATED_PKN1_STIMULATES_TRANSCRIPTION_OF_AR_ANDROGEN_RECEPTOR_REGULATED_GENES_KLK2_AND_KLK3"	0.982261640798226	0.998788909503195	0.051218434854034	-0.288866599799398	-0.532522073393874	3	"H2bc15, H4c12, Ar"
"REACTOME_ACTIVATION_OF_ANTERIOR_HOX_GENES_IN_HINDBRAIN_DEVELOPMENT_DURING_EARLY_EMBRYOGENESIS"	0.483370288248337	0.998788909503195	0.0865399737444125	-0.530057494141898	-0.977154561982672	3	"H2bc15"
"REACTOME_ACTIVATION_OF_C3_AND_C5"	0.0461134160810353	0.998788909503195	0.321775918075361	0.878635907723169	1.43680536301005	3	"C4b, Cfb, C3"
"REACTOME_ACTIVATION_OF_KAINATE_RECEPTORS_UPON_GLUTAMATE_BINDING"	0.551546391752577	0.998788909503195	0.066436413766281	0.548101017665073	0.96771209613584	4	"Plcb2, Gng12"
"REACTOME_ACTIVATION_OF_MATRIX_METALLOPROTEINASES"	0.720338983050847	0.998788909503195	0.0780892306943345	-0.32164122814162	-0.774185375832835	7	"Mmp16"
"REACTOME_ADAPTIVE_IMMUNE_SYSTEM"	0.968215158924205	0.998788909503195	0.0234376252595191	0.192191682559459	0.589912690846617	41	"Syk, Xdh, C3, Zbtb16, H2-T23, Cd34, Ptprj, Trim69, Ctsl, Lyn, Herc6, Ube2l6, Dtx3l, B2m, Rnf213, Itpr3"
"REACTOME_ADHERENS_JUNCTIONS_INTERACTIONS"	0.813747228381375	0.998788909503195	0.059989249649033	-0.381584527368614	-0.703446448396832	3	"Cdh2"
"REACTOME_ADORA2B_MEDIATED_ANTI_INFLAMMATORY_CYTOKINES_PRODUCTION"	0.697151424287856	0.998788909503195	0.0489954089862481	0.370118898510186	0.811989871307195	9	"Rln1, Adcyap1r1, Ptgir, Gng12"
"REACTOME_ADRENALINE_NORADRENALINE_INHIBITS_INSULIN_SECRETION"	0.35920177383592	0.998788909503195	0.103958471559957	-0.608257445506285	-1.12131522392414	3	"Gnb3, Cacnb3"
"REACTOME_AKT_PHOSPHORYLATES_TARGETS_IN_THE_NUCLEUS"	0.922394678492239	0.998788909503195	0.0541200569620232	-0.335005015045135	-0.617577682338729	3	"Creb1, Foxo4, Foxo1"
"REACTOME_AMYLOID_FIBER_FORMATION"	0.854794520547945	0.998788909503195	0.0678338263479455	-0.298792756539235	-0.691777213365979	6	"H2bc15, Tgfbi, H4c12, Itm2b, B2m, Ube2l6"
"REACTOME_ANCHORING_FIBRIL_FORMATION"	0.514412416851441	0.998788909503195	0.083129129135339	-0.510579054769044	-0.941246295230779	3	"Col1a1, Col1a2"
"REACTOME_ANTIGEN_ACTIVATES_B_CELL_RECEPTOR_BCR_LEADING_TO_GENERATION_OF_SECOND_MESSENGERS"	0.450090744101633	0.998788909503195	0.0795564677235957	0.640922768304915	1.04808062438747	3	"Syk, Lyn, Itpr3"
"REACTOME_ANTIGEN_PRESENTATION_FOLDING_ASSEMBLY_AND_PEPTIDE_LOADING_OF_CLASS_I_MHC"	0.5446735395189	0.998788909503195	0.0670512579829467	0.549196787148594	0.969646756626524	4	"H2-T23, B2m, Erap1, H2-D1"
"REACTOME_ANTIGEN_PROCESSING_CROSS_PRESENTATION"	0.722222222222222	0.998788909503195	0.048701086452153	0.384892544988374	0.799382561290639	7	"H2-T23, Ctsl, B2m, H2-D1, Lnpep"
"REACTOME_ANTIGEN_PROCESSING_UBIQUITINATION_PROTEASOME_DEGRADATION"	0.962290502793296	0.998788909503195	0.0307037368093842	0.221568957145969	0.535488752916563	13	"Zbtb16, Trim69, Herc6, Ube2l6, Dtx3l, Rnf213, Cblb, Lnpep"
"REACTOME_ANTIVIRAL_MECHANISM_BY_IFN_STIMULATED_GENES"	0.196232339089482	0.998788909503195	0.120985142145252	0.638225340504839	1.27202239211662	6	"Oas3, Oas1g, Oas1a, Herc6, Ube2l6"
"REACTOME_ANTI_INFLAMMATORY_RESPONSE_FAVOURING_LEISHMANIA_PARASITE_INFECTION"	0.536312849162011	0.998788909503195	0.0578529757032509	0.389499221979337	0.941343297031814	13	"Rln1, Syk, Adcyap1r1, Dpep1, Ptgir, Lyn, Gng12, Itpr3"
"REACTOME_APOPTOSIS"	0.829268292682927	0.998788909503195	0.0590954798717342	-0.373442402639345	-0.688436540205049	3	"Gas2"
"REACTOME_AQUAPORIN_MEDIATED_TRANSPORT"	0.279379157427938	0.998788909503195	0.120433371642259	-0.660483344636932	-1.21759303558262	3	"Gnb3, Gnas"
"REACTOME_ARACHIDONIC_ACID_METABOLISM"	0.0941915227629513	0.998788909503195	0.181383128498408	0.713194777812181	1.42144109571101	6	"Cyp4b1, Ptgs1, Dpep1, Cyp1b1"
"REACTOME_ASPARAGINE_N_LINKED_GLYCOSYLATION"	0.983516483516483	0.998788909503195	0.0287861460642093	0.185574530000769	0.469755214685326	16	"St6galnac5, Cd55, Fpgt, St3gal1, Mcfd2, Uap1"
