"pathway"	"pval"	"padj"	"log2err"	"ES"	"NES"	"size"	"gene_symbols"
"REACTOME_ABC_FAMILY_PROTEINS_MEDIATED_TRANSPORT"	0.349829351535836	0.771797418073486	0.0899860794997137	0.603757031404165	1.1257427388423	6	"Abca9, Abcc5"
"REACTOME_ABC_TRANSPORTER_DISORDERS"	0.5	0.813997392586682	0.0870515867946735	-0.581745235707121	-0.996890394734752	3	"Psma6, Psmb1, Abcb4"
"REACTOME_ABERRANT_REGULATION_OF_MITOTIC_G1_S_TRANSITION_IN_CANCER_DUE_TO_RB1_DEFECTS"	0.918793503480278	0.971207618317195	0.0564118388217596	-0.319277108433735	-0.608761049142369	4	"Ccnd3, Ccnd1, Cdkn1a, Cdkn1b"
"REACTOME_ABORTIVE_ELONGATION_OF_HIV_1_TRANSCRIPT_IN_THE_ABSENCE_OF_TAT"	0.886363636363636	0.97078173374613	0.0450442767152794	0.3714859437751	0.632549746239378	4	"Nelfcd, Polr2j, Polr2f, Polr2k"
"REACTOME_ACTIVATION_OF_ANTERIOR_HOX_GENES_IN_HINDBRAIN_DEVELOPMENT_DURING_EARLY_EMBRYOGENESIS"	0.0870307167235495	0.691476927392585	0.197822021315103	0.758453339751718	1.41418367913736	6	"Egr2, Pbx1"
"REACTOME_ACTIVATION_OF_C3_AND_C5"	0.0701754385964912	0.685511671427164	0.224966093540314	0.856584158066377	1.38942301235709	3	"C4b, C3, Cfp"
"REACTOME_ACTIVATION_OF_MATRIX_METALLOPROTEINASES"	0.673611111111111	0.922528451940217	0.0713052987340038	-0.485114593653331	-0.831302173314452	3	"Ctsl"
"REACTOME_ACTIVATION_OF_NMDA_RECEPTORS_AND_POSTSYNAPTIC_EVENTS"	0.487980769230769	0.810633622708116	0.0905428948469474	-0.460267617979822	-0.968768546776452	6	"Tubb6, Tubb4b, Prkar1a"
"REACTOME_ACTIVATION_OF_THE_MRNA_UPON_BINDING_OF_THE_CAP_BINDING_COMPLEX_AND_EIFS_AND_SUBSEQUENT_BINDING_TO_43S"	0.00790148364208949	0.269580030141877	0.380730400722792	-0.741152679474216	-1.84836926323422	11	"Rps14, Rps6, Rps2, Rps27l, Rps23, Rps3, Rps27, Eif4e, Rps24, Rps5, Rps12"
"REACTOME_ADAPTIVE_IMMUNE_SYSTEM"	0.211538461538462	0.721746226030192	0.107140237276725	0.43423308145119	1.22792414230713	50	"Cd33, Sell, Cd74, Cd86, Cybb, C3, Lair1, Pirb, Fcgr2b, Gan, Ifi30, Malt1, Ptprj, Nfkbie, Fbxo32, Rel"
"REACTOME_ADORA2B_MEDIATED_ANTI_INFLAMMATORY_CYTOKINES_PRODUCTION"	0.965034965034965	0.987160987160987	0.0543434390269162	-0.260301507537688	-0.526815072915572	5	"Prkar1a, Gnb4, Gnat3, Gngt2, Adcy7"
"REACTOME_ADP_SIGNALLING_THROUGH_P2Y_PURINOCEPTOR_1"	0.507017543859649	0.81459882392963	0.0716527366829457	0.621690473034032	1.00841352441836	3	"P2ry1, Gngt2, Gnb4"
"REACTOME_ADP_SIGNALLING_THROUGH_P2Y_PURINOCEPTOR_12"	0.833333333333333	0.97078173374613	0.0480220415968251	0.440320962888666	0.714222966768124	3	"Gngt2, Gnat3, Gnb4"
"REACTOME_AGGREPHAGY"	0.044999371234891	0.682639764606978	0.321775918075361	-0.819277108433735	-1.56210382421438	4	"Tubb6, Dynll1, Tubb4b, Vim"
"REACTOME_AMINO_ACID_TRANSPORT_ACROSS_THE_PLASMA_MEMBRANE"	0.143229166666667	0.704875299422291	0.190023305279108	-0.588413704047298	-1.37143989535402	9	"Slc7a2, Slc7a8, Slc7a7"
"REACTOME_AMYLOID_FIBER_FORMATION"	0.575438596491228	0.870078209277239	0.0653834195468773	0.586260150215613	0.950943741215414	3	"Sorl1, Itm2b"
"REACTOME_ANCHORING_OF_THE_BASAL_BODY_TO_THE_PLASMA_MEMBRANE"	0.155452436194896	0.704875299422291	0.170932335370056	-0.70985667134525	-1.35347345792732	4	"Dynll1, Tubb4b"
"REACTOME_ANTIGEN_PRESENTATION_FOLDING_ASSEMBLY_AND_PEPTIDE_LOADING_OF_CLASS_I_MHC"	0.56712962962963	0.865949839986074	0.0802023444698144	-0.536311110496774	-0.919033559413501	3	"Hspa5, Bcap31"
"REACTOME_ANTIGEN_PROCESSING_CROSS_PRESENTATION"	0.727714748784441	0.951526566217288	0.0506004243853618	0.408292411815614	0.794173300134449	7	"Cybb, Snap23, Lnpep, H2-D1"
"REACTOME_ANTIGEN_PROCESSING_UBIQUITINATION_PROTEASOME_DEGRADATION"	0.713114754098361	0.950819672131147	0.0520570030732099	0.388248603126529	0.807551666021821	10	"Gan, Fbxo32, Lnpep, Znrf2, Wwp1, Rnf6"
"REACTOME_ANTIVIRAL_MECHANISM_BY_IFN_STIMULATED_GENES"	0.259615384615385	0.766529203734749	0.131457611642763	-0.573748921393633	-1.20762331973881	6	"Abce1, Flnb, Eif4e, Nup85, Nup160"
"REACTOME_ANTI_INFLAMMATORY_RESPONSE_FAVOURING_LEISHMANIA_PARASITE_INFECTION"	0.725255972696246	0.951526566217288	0.0531298054705469	0.431200282686308	0.803999890637978	6	"Cysltr1, Adcy7, Gngt2"
"REACTOME_APC_C_CDH1_MEDIATED_DEGRADATION_OF_CDC20_AND_OTHER_APC_C_CDH1_TARGETED_PROTEINS_IN_LATE_MITOSIS_EARLY_G1"	0.647331786542923	0.913694921583271	0.0734381410838857	-0.436746987951807	-0.832739170996637	4	"Psma6, Psmb1, Ube2c, Anapc15"
"REACTOME_APC_C_MEDIATED_DEGRADATION_OF_CELL_CYCLE_PROTEINS"	0.647331786542923	0.913694921583271	0.0734381410838857	-0.436746987951807	-0.832739170996637	4	"Psma6, Psmb1, Ube2c, Anapc15"
"REACTOME_APOPTOSIS"	0.304469273743017	0.771797418073486	0.130777137971974	-0.411907323428968	-1.12733115406995	16	"Bcl2l1, C1qbp, Dynll1, Arhgap10, Cycs, Lmna, Vim, Bcap31, Psma6"
"REACTOME_APOPTOTIC_CLEAVAGE_OF_CELLULAR_PROTEINS"	0.899513776337115	0.97078173374613	0.0409055783172035	0.318072435581309	0.618685600166107	7	"Prkcd, Ctnnb1, Apc, Casp3"
"REACTOME_APOPTOTIC_EXECUTION_PHASE"	0.899513776337115	0.97078173374613	0.0409055783172035	0.318072435581309	0.618685600166107	7	"Prkcd, Ctnnb1, Apc, Casp3"
"REACTOME_APOPTOTIC_FACTOR_MEDIATED_RESPONSE"	0.39907192575406	0.806486818597056	0.10027910675413	-0.569737803652277	-1.08631083759459	4	"C1qbp, Cycs"
"REACTOME_AQUAPORIN_MEDIATED_TRANSPORT"	0.981438515081206	0.995164927879545	0.053347785067549	-0.26004016064257	-0.49581481675432	4	"Prkar1a, Gnb4, Gngt2, Adcy7"
"REACTOME_ASPARAGINE_N_LINKED_GLYCOSYLATION"	0.257978723404255	0.766529203734749	0.139599673451922	-0.442430576827815	-1.18939965516104	14	"Ankrd28, B4galt1, Tubb6, Mgat5, Dynll1, Tubb4b"
"REACTOME_ASSEMBLY_AND_CELL_SURFACE_PRESENTATION_OF_NMDA_RECEPTORS"	0.549883990719258	0.852761269029865	0.0819778796501272	-0.48045771981118	-0.916081791819123	4	"Tubb6, Tubb4b"
"REACTOME_ASSEMBLY_OF_COLLAGEN_FIBRILS_AND_OTHER_MULTIMERIC_STRUCTURES"	0.480278422273782	0.810633622708116	0.0894366833718621	-0.514056224899598	-0.980143575977651	4	"Ctsl, Col4a2, Lama3, Col18a1"
"REACTOME_ASSOCIATION_OF_TRIC_CCT_WITH_TARGET_PROTEINS_DURING_BIOSYNTHESIS"	0.267532467532468	0.766529203734749	0.135002033828631	-0.553813600214117	-1.19615938038451	7	"Cct5, Cct7, Nop56, Cct2, Cct8, Cct4"
"REACTOME_ASYMMETRIC_LOCALIZATION_OF_PCP_PROTEINS"	0.530092592592593	0.828805885681947	0.0838361057159929	-0.563725173142802	-0.966010851284681	3	"Psma6, Psmb1"
"REACTOME_ATTENUATION_PHASE"	0.0815850815850816	0.685511671427164	0.241339976815091	-0.748651837651751	-1.51517014316093	5	"Hsph1, Hspa8, Hsp90ab1"
