"pathway"	"pval"	"padj"	"log2err"	"ES"	"NES"	"size"	"gene_symbols"
"REACTOME_ABC_FAMILY_PROTEINS_MEDIATED_TRANSPORT"	0.189328743545611	0.984726306802011	0.130105630751129	0.972798289962875	1.3018856849519	6	"Abca9, Psmd1"
"REACTOME_ABC_TRANSPORTER_DISORDERS"	0.48411214953271	0.984726306802011	0.077274697304471	0.744380418733572	1.02066782263196	3	"Psmd1, Psmb7"
"REACTOME_ACTIVATED_NOTCH1_TRANSMITS_SIGNAL_TO_THE_NUCLEUS"	0.286937901498929	0.984726306802011	0.116234148779716	-0.774099035421713	-1.16585638476139	3	"Ncstn, Aph1b"
"REACTOME_ACTIVATION_OF_AMPK_DOWNSTREAM_OF_NMDARS"	0.347252747252747	0.984726306802011	0.105520936843198	-0.714595660543941	-1.10689331695515	4	"Tubb6"
"REACTOME_ACTIVATION_OF_ANTERIOR_HOX_GENES_IN_HINDBRAIN_DEVELOPMENT_DURING_EARLY_EMBRYOGENESIS"	0.176678445229682	0.984726306802011	0.137250779610133	0.97383181155549	1.30316908165872	5	"Egr2, Pbx1"
"REACTOME_ACTIVATION_OF_ATR_IN_RESPONSE_TO_REPLICATION_STRESS"	0.80073126142596	0.984726306802011	0.0517405459873163	0.468192397340973	0.63607963388434	4	"Orc4, Mcm3, Mcm6"
"REACTOME_ACTIVATION_OF_GENE_EXPRESSION_BY_SREBF_SREBP"	0.981308411214953	0.990854212880468	0.0434506826723125	0.304202357373733	0.417111398857589	3	"Ncoa2"
"REACTOME_ACTIVATION_OF_NMDA_RECEPTORS_AND_POSTSYNAPTIC_EVENTS"	0.765017667844523	0.984726306802011	0.0522693317499306	0.514181388070627	0.688070855097367	5	"Creb1, Tuba3a"
"REACTOME_ACTIVATION_OF_THE_PRE_REPLICATIVE_COMPLEX"	0.777385159010601	0.984726306802011	0.051530912208539	0.502194362294248	0.672029972896291	5	"Orc4, Mcm3, Prim2, Mcm6"
"REACTOME_ADAPTIVE_IMMUNE_SYSTEM"	0.180432020330368	0.984726306802011	0.112378519110475	0.95173642450942	1.18764165478894	46	"H2-Aa, Cd74, H2-Ab1, H2-DMb1, Fbxl20, Fcgr4, Rasgrp1, Tpp2"
"REACTOME_ADORA2B_MEDIATED_ANTI_INFLAMMATORY_CYTOKINES_PRODUCTION"	0.544789762340037	0.984726306802011	0.070113215764256	0.719076251319979	0.976926924213657	4	"Creb1, Gpr45"
"REACTOME_AGGREPHAGY"	0.353319057815846	0.984726306802011	0.102821842840815	-0.734740625592368	-1.10657940430552	3	"Tubb6"
"REACTOME_AMYLOID_FIBER_FORMATION"	0.415137614678899	0.984726306802011	0.0972150808846466	-0.652284912508526	-1.03466584018318	5	"Tspan14, Ncstn, Aph1b"
"REACTOME_ANCHORING_OF_THE_BASAL_BODY_TO_THE_PLASMA_MEMBRANE"	0.733001658374793	0.984726306802011	0.0513223330421143	0.530458555868177	0.709715507692718	7	"Cep78, Haus4, Sdccag8, Ssna1, Septin2"
"REACTOME_ANTIGEN_PROCESSING_CROSS_PRESENTATION"	0.650602409638554	0.984726306802011	0.0585937568945671	0.624596722089454	0.835891201440304	6	"Psmd1, Mrc1, Psmb7"
"REACTOME_ANTIGEN_PROCESSING_UBIQUITINATION_PROTEASOME_DEGRADATION"	0.330838323353293	0.984726306802011	0.0857844408075645	0.961192734635542	1.15385244075506	16	"Fbxl20, Tpp2"
"REACTOME_ANTIVIRAL_MECHANISM_BY_IFN_STIMULATED_GENES"	0.430406852248394	0.984726306802011	0.0911073131586733	-0.693261166792766	-1.04410795082849	3	"Flnb, Nup214"
"REACTOME_ANTI_INFLAMMATORY_RESPONSE_FAVOURING_LEISHMANIA_PARASITE_INFECTION"	0.5	0.984726306802011	0.0683110858318647	0.945362560278201	1.20434120883028	10	"Fcgr4, Cysltr1, Creb1"
"REACTOME_APC_C_CDH1_MEDIATED_DEGRADATION_OF_CDC20_AND_OTHER_APC_C_CDH1_TARGETED_PROTEINS_IN_LATE_MITOSIS_EARLY_G1"	0.650822669104205	0.984726306802011	0.0614364107201271	0.63057107878898	0.85668503634851	4	"Psmd1, Anapc2, Psmb7"
"REACTOME_APC_C_MEDIATED_DEGRADATION_OF_CELL_CYCLE_PROTEINS"	0.650822669104205	0.984726306802011	0.0614364107201271	0.63057107878898	0.85668503634851	4	"Psmd1, Anapc2, Psmb7"
"REACTOME_APOPTOSIS"	0.925757575757576	0.984726306802011	0.0364548541965309	0.33510650063221	0.411168044491287	14	"Psmd1, Akt3, Hmgb2, H1f0, Bmf"
"REACTOME_APOPTOTIC_CLEAVAGE_OF_CELLULAR_PROTEINS"	0.263761467889908	0.984726306802011	0.126875729929857	-0.75897108060155	-1.20389332288147	5	"Plec, Lmnb1, Lmna, Casp8"
"REACTOME_APOPTOTIC_EXECUTION_PHASE"	0.671679197994987	0.984726306802011	0.0755015292281669	-0.485085966406243	-0.753038607757946	7	"Plec, Lmnb1, Lmna"
"REACTOME_AQUAPORIN_MEDIATED_TRANSPORT"	0.498929336188437	0.984726306802011	0.0828962134571565	-0.647434998810227	-0.975089998232171	3	"Aqp9, Gng4"
"REACTOME_ASPARAGINE_N_LINKED_GLYCOSYLATION"	0.632248939179632	0.984726306802011	0.0508054139066364	0.934391201641446	1.11844340788007	23	"St8sia4, Stx17"
"REACTOME_ASSEMBLY_AND_CELL_SURFACE_PRESENTATION_OF_NMDA_RECEPTORS"	0.353319057815846	0.984726306802011	0.102821842840815	-0.734740625592368	-1.10657940430552	3	"Tubb6"
"REACTOME_ASSEMBLY_OF_COLLAGEN_FIBRILS_AND_OTHER_MULTIMERIC_STRUCTURES"	0.162844036697248	0.984726306802011	0.165656695205483	-0.981875532587433	-1.55746829858893	5	"Col4a2"
