"baseMean"	"log2FoldChange"	"lfcSE"	"pvalue"	"padj"	"id"	"TimeCondtion"	"type"	"symbol"
763.663695250258	1.3674519938981	0.185831092405716	9.71533522344917e-15	4.43569821851944e-11	"ENSMUSG00000016194"	"D0_D2"	"FAPs"	"Hsd11b1"
160.057099297277	1.20442981824827	0.19878126852767	6.43928409034538e-11	8.81988741854607e-08	"ENSMUSG00000026202"	"D0_D2"	"FAPs"	"Tuba4a"
73.2871133001009	-1.44898419334524	0.321880863033698	2.75804919000599e-07	9.94131572513476e-05	"ENSMUSG00000049866"	"D0_D2"	"FAPs"	"Arl4c"
62.2473494649544	1.80839611519569	0.572521817188405	5.53830276196802e-05	0.00715678930385711	"ENSMUSG00000064294"	"D0_D2"	"FAPs"	"Aox3"
80.1963501545082	1.35862369481167	0.42936317010173	5.49655779971192e-05	0.00715678930385711	"ENSMUSG00000027210"	"D0_D2"	"FAPs"	"Meis2"
64.8324978330121	-1.9756612126453	0.333607370758888	1.39046309280958e-10	1.58572722987137e-07	"ENSMUSG00000062184"	"D0_D2"	"FAPs"	"Hs6st2"
57.5528474733474	-1.896717044248	0.477359244893633	3.41045914988704e-06	0.000834161767428621	"ENSMUSG00000000794"	"D0_D2"	"FAPs"	"Kcnn3"
121.169696194127	1.36423041022993	0.272203762333453	2.34653290448737e-08	1.14787361402727e-05	"ENSMUSG00000039037"	"D0_D2"	"FAPs"	"St6galnac5"
149.361355783373	-3.15608663146338	0.394682411669269	6.22076340922403e-17	8.52057964161416e-13	"ENSMUSG00000052854"	"D0_D2"	"FAPs"	"Nrk"
16.6997231105964	2.84660615087467	0.962505033802494	0.00015667031940298	0.0160142788422584	"ENSMUSG00000072763"	"D0_D2"	"FAPs"	"5430403G16Rik"
226.876092064441	-1.30248710122229	0.307808383646552	9.78230435872681e-07	0.000285081325109534	"ENSMUSG00000002266"	"D0_D2"	"FAPs"	"Zim1"
19.6928872129004	-4.89002293372056	2.4016701940252	0.000114874136726379	0.0131119254228435	"ENSMUSG00000030000"	"D0_D2"	"FAPs"	"Add2"
237.289215002434	1.929029396463	0.341907038294569	8.00626943906842e-10	6.29041266104463e-07	"ENSMUSG00000004360"	"D0_D2"	"FAPs"	"9330159F19Rik"
51.8009604295282	1.5175197080493	0.483569676600023	7.56831983381753e-05	0.00917374130653086	"ENSMUSG00000034796"	"D0_D2"	"FAPs"	"Cpne7"
65.7021597298216	1.42705694457156	0.452791322341537	6.48117075519677e-05	0.00814427484714956	"ENSMUSG00000042846"	"D0_D2"	"FAPs"	"Lrrtm3"
27.5835686485154	-2.43953138565552	0.636247205408126	6.08848474507548e-06	0.00130303086802029	"ENSMUSG00000041592"	"D0_D2"	"FAPs"	"Sdk2"
290.843783867085	-1.45396262550999	0.271452947629268	3.70924021806574e-09	2.5688830641357e-06	"ENSMUSG00000052565"	"D0_D2"	"FAPs"	"H1f3"
75.2599243807387	-2.21796562985812	0.432044570165688	1.16813710054226e-08	6.95651037657708e-06	"ENSMUSG00000064288"	"D0_D2"	"FAPs"	"H4c12"
51.2388947805914	-1.65993823111504	0.464568776830003	1.29813697119028e-05	0.0022795618069735	"ENSMUSG00000069268"	"D0_D2"	"FAPs"	"H2bc7"
75.2273381051534	-1.49706982061698	0.330462419991424	2.37840531736889e-07	9.58147577411816e-05	"ENSMUSG00000071478"	"D0_D2"	"FAPs"	"H2ac7"
173.780251133107	-1.90479589441458	0.279983704104844	4.61578105677481e-13	1.26444706269289e-09	"ENSMUSG00000095217"	"D0_D2"	"FAPs"	"H2bc15"
172.460039500315	1.45777386935506	0.356894758328805	1.83197073285724e-06	0.000501850062558912	"ENSMUSG00000021719"	"D0_D2"	"FAPs"	"Rgs7bp"
32.9853415518386	-2.3481437746813	0.737357570727286	9.40295806347569e-05	0.0111027859133988	"ENSMUSG00000094910"	"D0_D2"	"FAPs"	"D430019H16Rik"
76.5139648858438	-2.80369510437899	0.844883498602462	2.76194483453721e-05	0.00415718224161057	"ENSMUSG00000022464"	"D0_D2"	"FAPs"	"Slc38a4"
105.2880513812	1.49970007089157	0.383264637731988	3.74924474359613e-06	0.000885403538845452	"ENSMUSG00000022871"	"D0_D2"	"FAPs"	"Fetub"
319.033152691988	1.2611184500621	0.20641936569362	4.39998607875858e-11	6.69628992452847e-08	"ENSMUSG00000023960"	"D0_D2"	"FAPs"	"Enpp5"
1894.31052616676	-1.43013944562352	0.436008251891798	3.53519340579288e-05	0.0049919117607366	"ENSMUSG00000024011"	"D0_D2"	"FAPs"	"Pi16"
1559.45025232776	1.25186624701177	0.190466356130924	2.24616470094959e-12	4.39510255841522e-09	"ENSMUSG00000024481"	"D0_D2"	"FAPs"	"Lvrn"
21.1817212295161	-3.27915670837504	0.859302036361901	1.28094883048959e-05	0.00227859170535272	"ENSMUSG00000053441"	"D0_D2"	"FAPs"	"Adamts19"
45.7122118326364	2.6076636249582	0.638582216288942	4.04395017843185e-06	0.00093881331515222	"ENSMUSG00000061132"	"D0_D2"	"FAPs"	"Blnk"
46.0535232513187	1.57541516042716	0.662926265397753	0.000472152364512271	0.0363066882709187	"ENSMUSG00000064356"	"D0_D2"	"FAPs"	"mt-Atp8"
144.717352710141	2.10520726242678	0.974100268587347	0.000683998414879158	0.0478518266396065	"ENSMUSG00000064357"	"D0_D2"	"FAPs"	"mt-Atp6"
158.352885770158	1.42930990560582	0.352402848372134	2.00721235840771e-06	0.000518731842888876	"ENSMUSG00000047216"	"D0_D2"	"FAPs"	"Cdh19"
108.385087070134	-1.60217135637978	0.314903311646241	1.56731636190474e-08	8.58701288360369e-06	"ENSMUSG00000028226"	"D0_D2"	"FAPs"	"Mmp16"
254.468827267072	1.79342550736274	0.264719591452452	6.04673309545831e-13	1.38036838680821e-09	"ENSMUSG00000033308"	"D0_D2"	"FAPs"	"Dpyd"
64.4383225017508	1.69879825838844	0.508666247176257	4.08078897589556e-05	0.00570352720437159	"ENSMUSG00000044288"	"D0_D2"	"FAPs"	"Cnr1"
79.6654793812357	2.00732855868749	0.562940801516983	1.64249311565121e-05	0.00277743558087341	"ENSMUSG00000057457"	"D0_D2"	"FAPs"	"Phex"
380.59831475286	1.45522604909371	0.299072553391567	5.07681186956286e-08	2.31790307258008e-05	"ENSMUSG00000028524"	"D0_D2"	"FAPs"	"Sgip1"
54.851144351155	-1.28362005464966	0.481293045057125	0.000235347596002434	0.0222314208444506	"ENSMUSG00000037605"	"D0_D2"	"FAPs"	"Adgrl3"
29.021456487729	1.68892348670708	0.614323449798631	0.000212847149097251	0.0208240528656075	"ENSMUSG00000040907"	"D0_D2"	"FAPs"	"Atp1a3"
40.7945344589496	-1.96686814946095	0.521360599246975	8.05410494567539e-06	0.00153276948774739	"ENSMUSG00000038296"	"D0_D2"	"FAPs"	"Galnt18"
138.139122852987	-1.4412432440748	0.386394267129146	7.08855651664557e-06	0.00142782292071315	"ENSMUSG00000019932"	"D0_D2"	"FAPs"	"Kera"
136.231502442685	1.36618470619481	0.399838373877026	2.4771182756428e-05	0.00383500719143252	"ENSMUSG00000060924"	"D0_D2"	"FAPs"	"Csmd1"
342.735194010405	-1.43464657684376	0.283259184975923	1.83425212548575e-08	9.66298129337628e-06	"ENSMUSG00000064325"	"D0_D2"	"FAPs"	"Hhip"
169.137527202048	-1.22712074618858	0.218251046015306	8.26658596034192e-10	6.29041266104463e-07	"ENSMUSG00000039542"	"D0_D2"	"FAPs"	"Ncam1"
67.0559527456487	2.9632509830605	0.686762615407025	1.96072208045112e-06	0.000518731842888876	"ENSMUSG00000002565"	"D0_D2"	"FAPs"	"Scin"
44.7538024054241	-4.76995460308495	2.31808464901147	9.98687312676438e-05	0.0114949748922094	"ENSMUSG00000041992"	"D0_D2"	"FAPs"	"Rapgef5"
111.886877920608	-1.27521520616588	0.334579786849557	5.23210022941897e-06	0.00118575595105041	"ENSMUSG00000063727"	"D0_D2"	"FAPs"	"Tnfrsf11b"
103.324750677203	-1.27844184168062	0.559956566372656	0.000700771649499623	0.0482335139859112	"ENSMUSG00000048826"	"D0_D2"	"FAPs"	"Dact2"
308.247924223214	1.55652313489087	0.298657874999847	1.36200971558484e-08	1.72342018836065e-06	"ENSMUSG00000014602"	"D0_D2"	"MuSCs"	"Kif1a"
93.8286924822582	1.29237167890038	0.27534089465898	2.01485958160006e-07	1.51376820128026e-05	"ENSMUSG00000015085"	"D0_D2"	"MuSCs"	"Entpd2"
101.863439632967	1.26492635376402	0.343563307552762	1.61887846076631e-05	0.000491372593926204	"ENSMUSG00000025997"	"D0_D2"	"MuSCs"	"Ikzf2"
49.4552966311322	2.20701974364987	1.19351015863607	0.00581766401310217	0.0342300567899662	"ENSMUSG00000026023"	"D0_D2"	"MuSCs"	"Cdk15"
24.2637682656685	1.21904961405075	0.695978499034736	0.00350041624825859	0.0242640578477319	"ENSMUSG00000026315"	"D0_D2"	"MuSCs"	"Serpinb8"
110.946835659256	2.33472955546151	0.440054637883982	7.78772200967232e-09	1.11225633652993e-06	"ENSMUSG00000026321"	"D0_D2"	"MuSCs"	"Tnfrsf11a"
11.3207982099095	-2.41499828435522	1.18927707079338	0.000887679954663109	0.00906212551027271	"ENSMUSG00000026413"	"D0_D2"	"MuSCs"	"Pkp1"
1097.33092723541	1.45564490880973	0.263873406680511	2.50081376866814e-09	4.45360970531333e-07	"ENSMUSG00000026676"	"D0_D2"	"MuSCs"	"Ccdc3"
53.8806881331495	1.99771612238902	0.793293920733644	0.000550316821574669	0.00644344168118069	"ENSMUSG00000026712"	"D0_D2"	"MuSCs"	"Mrc1"
43.7184036047109	1.24027725124244	0.534225997460106	0.00113747431884911	0.0109038722148281	"ENSMUSG00000026725"	"D0_D2"	"MuSCs"	"Tnn"
56.1477246528756	1.42722397866915	0.524171196896229	0.000362429426062304	0.00475276770086248	"ENSMUSG00000026817"	"D0_D2"	"MuSCs"	"Ak1"
277.724075758223	2.23701761358736	0.442913756387627	2.56305699000563e-08	2.9577677664665e-06	"ENSMUSG00000026840"	"D0_D2"	"MuSCs"	"Lamc3"
143.716598817554	1.47347501862819	0.368998870638631	4.54738436425526e-06	0.000175860641968853	"ENSMUSG00000035513"	"D0_D2"	"MuSCs"	"Ntng2"
6.9641458208488	3.06244741300418	1.63922788218332	0.00259765479253479	0.0197737046872371	"ENSMUSG00000036949"	"D0_D2"	"MuSCs"	"Slc39a12"
910.082069771807	1.43669232189703	0.265388360289077	4.79038218875348e-09	7.43024334115795e-07	"ENSMUSG00000038370"	"D0_D2"	"MuSCs"	"Pcp4l1"
332.735752069807	1.45437413210436	0.286016265100163	2.79395028713388e-08	3.1242428598377e-06	"ENSMUSG00000040265"	"D0_D2"	"MuSCs"	"Dnm3"
135.449390460466	1.51354082067376	0.277375621759272	3.56630121738711e-09	5.87831085109067e-07	"ENSMUSG00000040710"	"D0_D2"	"MuSCs"	"St8sia4"
17.1443965946087	-2.16650596828407	1.0951166642893	0.00172504746555669	0.0148035673375784	"ENSMUSG00000041670"	"D0_D2"	"MuSCs"	"Rims1"
23.8546895143469	2.20890840009082	0.670719105107693	6.48247066432363e-05	0.00139923744205907	"ENSMUSG00000045319"	"D0_D2"	"MuSCs"	"Proser2"
40.8332290209307	1.78624204834175	0.407207249631184	7.50747070729826e-07	4.29743114891974e-05	"ENSMUSG00000046337"	"D0_D2"	"MuSCs"	"Fam178b"
400.602620530413	1.50970868628268	0.30415121872604	4.94664254057319e-08	4.97818601276613e-06	"ENSMUSG00000047330"	"D0_D2"	"MuSCs"	"Kcne4"
177.826850510356	1.28808233341884	0.337293511109967	9.14058914282573e-06	0.00030734964658569	"ENSMUSG00000047361"	"D0_D2"	"MuSCs"	"Gm973"
425.494704030891	1.21859310706286	0.276188771157718	8.33237715164881e-07	4.69509923486461e-05	"ENSMUSG00000047496"	"D0_D2"	"MuSCs"	"Rnf152"
1451.47385920929	1.54948482408852	0.276905120930207	1.66288399566076e-09	3.15619758386928e-07	"ENSMUSG00000048096"	"D0_D2"	"MuSCs"	"Lmod1"
15.0055095282322	2.13931570368353	1.00598512111398	0.00145346544269382	0.0130897780877614	"ENSMUSG00000048814"	"D0_D2"	"MuSCs"	"Lonrf2"
42.8190739009959	1.42964865742312	0.837391511625152	0.003630992895713	0.0248940458748384	"ENSMUSG00000050122"	"D0_D2"	"MuSCs"	"Vwa3b"
31.3525105242968	1.27516477263567	0.573261821643604	0.00136164972860908	0.0124315173007507	"ENSMUSG00000051703"	"D0_D2"	"MuSCs"	"Tmem198"
