"pathway"	"pval"	"padj"	"log2err"	"ES"	"NES"	"size"	"gene_symbols"
"REACTOME_NA_CL_DEPENDENT_NEUROTRANSMITTER_TRANSPORTERS"	0.00279618191575373	0.455866746832877	0.431707695803346	0.998946769043218	1.5693661479734	3	"Slc6a6, Slc6a9"
"REACTOME_FASL_CD95L_SIGNALING"	0.00602501810957247	0.455866746832877	0.407017918923954	-0.997163181392874	-1.53515212578769	3	"Fas"
"REACTOME_CHYLOMICRON_ASSEMBLY"	0.0101786693090381	0.455866746832877	0.380730400722792	0.99651715467739	1.51448559868347	4	"Apoe, Mttp"
"REACTOME_EGFR_INTERACTS_WITH_PHOSPHOLIPASE_C_GAMMA"	0.0117326364397956	0.455866746832877	0.380730400722792	0.99489765905433	1.51202432364496	4	"Tgfa, Egfr"
"REACTOME_CALCITONIN_LIKE_LIGAND_RECEPTORS"	0.0100339531634581	0.455866746832877	0.380730400722792	-0.995578651116162	-1.46718387051404	4	"Calcrl"
"REACTOME_TRANSPORT_OF_ORGANIC_ANIONS"	0.0106032461823091	0.455866746832877	0.380730400722792	-0.995295547615132	-1.46676666099481	4	"Slco2b1"
"REACTOME_DEFECTIVE_FACTOR_IX_CAUSES_HEMOPHILIA_B"	0.0108878928688143	0.455866746832877	0.380730400722792	-0.994768814916626	-1.4659904152221	4	"F8"
"REACTOME_REGULATION_OF_COMMISSURAL_AXON_PATHFINDING_BY_SLIT_AND_ROBO"	0.0104935547357983	0.455866746832877	0.380730400722792	0.997171579765487	1.45582148566569	5	"Slit3, Ntn1, Robo2, Src"
"REACTOME_DEGRADATION_OF_BETA_CATENIN_BY_THE_DESTRUCTION_COMPLEX"	0.0088581545483131	0.455866746832877	0.380730400722792	-0.934226131045862	-1.42069793295597	81	"Psmc5, Psma1"
"REACTOME_HDL_ASSEMBLY"	0.00928627266187328	0.455866746832877	0.380730400722792	-0.997924721902438	-1.41497522443052	5	"Abca1"
"REACTOME_LGI_ADAM_INTERACTIONS"	0.00497544824952254	0.455866746832877	0.407017918923954	0.998518358313073	1.39423130882028	6	"Adam22, Stx1a"
"REACTOME_RUNX3_REGULATES_CDKN1A_TRANSCRIPTION"	0.00497544824952254	0.455866746832877	0.407017918923954	0.998293716516787	1.39391764145198	6	"Zfhx3, Tgfb1"
"REACTOME_RUNX1_REGULATES_TRANSCRIPTION_OF_GENES_INVOLVED_IN_DIFFERENTIATION_OF_KERATINOCYTES"	0.0121052698317021	0.455866746832877	0.380730400722792	0.995334536223972	1.38978573763836	6	"Socs3, Cbfb"
"REACTOME_EUKARYOTIC_TRANSLATION_INITIATION"	0.00618266755200263	0.455866746832877	0.407017918923954	0.921160361320676	1.38225310693635	112	"Rps19, Rpl32, Rpl27a, Rpsa, Rpl29, Rpl36, Rpl9"
"REACTOME_NONSENSE_MEDIATED_DECAY_NMD"	0.00996148398466545	0.455866746832877	0.380730400722792	0.921245880565569	1.37719654301621	107	"Rps19, Rpl32, Rpl27a, Rpsa, Rpl29, Rpl36, Rpl9"
"REACTOME_MITOCHONDRIAL_BIOGENESIS"	0.00486164322269841	0.455866746832877	0.407017918923954	0.942858678978904	1.37630314607763	90	"Prkaa2, Tfam, Tfb1m, Apoo, Mapk12"
"REACTOME_TP53_REGULATES_METABOLIC_GENES"	0.0031916299551753	0.455866746832877	0.431707695803346	0.94983082392746	1.37335529024897	81	"Prkaa2, G6pdx, Cox11"
"REACTOME_ADAPTIVE_IMMUNE_SYSTEM"	0.0115827197098552	0.455866746832877	0.380730400722792	-0.728755600696257	-1.37271639157209	550	"Zbtb16, Cd34, Xdh, Tlr4, Hecw2, Spsb1, Mylip, Fyn, Ulbp1, Erap1, Lgmn, Kif22, Psmc5, Kif23, Dzip3, Tubb2a"
"REACTOME_ESTROGEN_DEPENDENT_GENE_EXPRESSION"	0.00790963374036732	0.455866746832877	0.380730400722792	0.912854225542847	1.37120916512456	117	"Tgfa, Jun, Cxcl12, Fos, Hsp90aa1, Jund, Ebag9"
"REACTOME_SELENOAMINO_ACID_METABOLISM"	0.00976513762147647	0.455866746832877	0.380730400722792	0.921297194046345	1.36662313062324	104	"Rps19, Rpl32, Rpl27a, Rpsa, Rpl29, Rpl36, Rpl9, Scly"
"REACTOME_RHO_GTPASES_ACTIVATE_PKNS"	0.00284076263539626	0.455866746832877	0.431707695803346	0.963172546166231	1.36472571406578	65	"Myh11, Ar, Myl9, Myh10"
"REACTOME_SIGNALING_BY_RHO_GTPASES_MIRO_GTPASES_AND_RHOBTB3"	0.0080929871621913	0.455866746832877	0.380730400722792	0.77567975205317	1.35946969246251	585	"Prkcz, Plekhg3, Myh11, Esyt1, Stmn2, Arhgap18, Stom, Ar, Arhgef17, Sh3rf1, Dock10, Ckb, Daam1, Mcam, Mylk, Uaca, Myl9, Pde5a, Arap2, Diaph1, Flna, Dlc1, Arhgef25, Rhpn2, Tuba4a, Prc1, Arhgap24, Hsp90aa1, Arhgap42, Vhl, Jag1, Spata13, Arhgef26, Jup, Filip1, Arhgdib, Farp1, Obscn, Kif5a"
"REACTOME_ORGANELLE_BIOGENESIS_AND_MAINTENANCE"	0.00828898651130103	0.455866746832877	0.380730400722792	0.832999111926374	1.35814661287673	265	"Prkaa2, Tfam, Arl6, Tfb1m, Tuba4a, Hsp90aa1, Apoo, Rho, Csnk1e, Rab3ip, Cep131, Cys1, Ttc8, Unc119b, Mapk12, Ssna1, Alms1, Pde6d, Ncor1"
"REACTOME_RND2_GTPASE_CYCLE"	0.00560745943161843	0.455866746832877	0.407017918923954	-0.98485384641778	-1.34732273921809	39	"Arhgap5"
"REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_DEATH_RECEPTORS_AND_LIGANDS"	0.0110190321779116	0.455866746832877	0.380730400722792	-0.997143597360953	-1.34596827490248	7	"Fas"
"REACTOME_PROTEIN_UBIQUITINATION"	0.00922500443819525	0.455866746832877	0.380730400722792	0.939160794645965	1.33812437597654	73	"H2-Q7, Pex5, Ube2d3, Ube2d2a, Bcl10"
"REACTOME_TRNA_AMINOACYLATION"	0.011004430451286	0.455866746832877	0.380730400722792	-0.965756438907284	-1.33031644260122	42	"Yars, Wars2"
"REACTOME_REGULATION_OF_PTEN_GENE_TRANSCRIPTION"	0.0118420909033465	0.455866746832877	0.380730400722792	0.952183749546302	1.329308306118	58	"Jun, Rnf2"
"REACTOME_FOXO_MEDIATED_TRANSCRIPTION"	0.00688990551271816	0.455866746832877	0.407017918923954	0.963670456095451	1.32899694421055	54	"Plxna4, Klf4, Pcbp4, Ppargc1a"
"REACTOME_FORMATION_OF_TC_NER_PRE_INCISION_COMPLEX"	0.00730150914355184	0.455866746832877	0.407017918923954	0.964347057961967	1.32372994055606	53	"Gtf2h4, Uvssa, Cops5"
"REACTOME_TRANSPORT_OF_VITAMINS_NUCLEOSIDES_AND_RELATED_MOLECULES"	0.0044828015117681	0.455866746832877	0.407017918923954	-0.995138242312088	-1.29929933689033	28	"Slco2b1"
"REACTOME_RHOV_GTPASE_CYCLE"	0.00774828949392093	0.455866746832877	0.407017918923954	0.991165441935789	1.29430099488626	29	"Sh3rf1, Zfp512b"
"REACTOME_REGULATION_BY_C_FLIP"	0.00698703939711281	0.455866746832877	0.407017918923954	-0.997133805564012	-1.28947305330321	9	"Fas"
"REACTOME_NONCANONICAL_ACTIVATION_OF_NOTCH3"	0.00598150132088285	0.455866746832877	0.407017918923954	0.996703235299975	1.27891690972209	9	"Notch3, Ncstn"
"REACTOME_CELLULAR_HEXOSE_TRANSPORT"	0.00413467655736618	0.455866746832877	0.407017918923954	0.99698507719565	1.26860152592525	10	"Slc2a3, Slc50a1"
"REACTOME_NEF_MEDIATED_DOWNREGULATION_OF_MHC_CLASS_I_COMPLEX_CELL_SURFACE_EXPRESSION"	0.0102989076266111	0.455866746832877	0.380730400722792	0.994301065858618	1.2651862883699	10	"H2-Q7, Ap1m2"
"REACTOME_UPTAKE_AND_FUNCTION_OF_ANTHRAX_TOXINS"	0.00820877158878667	0.455866746832877	0.380730400722792	-0.99798576473658	-1.2561384044999	11	"Antxr2"
"REACTOME_CASPASE_ACTIVATION_VIA_DEATH_RECEPTORS_IN_THE_PRESENCE_OF_LIGAND"	0.00686877578249172	0.455866746832877	0.407017918923954	-0.995849217550079	-1.25326809844102	13	"Fas, Tlr4"
"REACTOME_GAB1_SIGNALOSOME"	0.00839971205088986	0.455866746832877	0.380730400722792	0.994861144059899	1.24043932206209	12	"Tgfa, Src"
"REACTOME_NEF_MEDIATES_DOWN_MODULATION_OF_CELL_SURFACE_RECEPTORS_BY_RECRUITING_THEM_TO_CLATHRIN_ADAPTERS"	0.00309440615086539	0.455866746832877	0.431707695803346	0.994261173107107	1.22625588082735	18	"H2-Q7, Ap2a1"
"REACTOME_TGF_BETA_RECEPTOR_SIGNALING_IN_EMT_EPITHELIAL_TO_MESENCHYMAL_TRANSITION"	0.00439578159259886	0.455866746832877	0.407017918923954	0.998357414487236	1.22480794509482	15	"Prkcz, F11r"
"REACTOME_MITOTIC_SPINDLE_CHECKPOINT"	0.0157142829064249	0.480880316333919	0.352487857583619	-0.916184542139974	-1.42538770152051	93	"Mis12, Cenpq, Cdc26, Anapc16"
"REACTOME_COPI_MEDIATED_ANTEROGRADE_TRANSPORT"	0.0153668730559346	0.480880316333919	0.380730400722792	-0.909743692926534	-1.39765333508088	84	"Cd55, Sptbn5, Ank2, Arf3, Tubb2a, Cd59b"
"REACTOME_RHO_GTPASE_EFFECTORS"	0.0154653128254889	0.480880316333919	0.380730400722792	0.841718814463077	1.37108437320861	239	"Prkcz, Myh11, Ar, Daam1, Mylk, Myl9, Diaph1, Flna, Rhpn2, Tuba4a, Prc1"
"REACTOME_BETA_CATENIN_INDEPENDENT_WNT_SIGNALING"	0.0145690486247759	0.480880316333919	0.380730400722792	0.901290778766734	1.35974185500783	126	"Gnao1, Itpr3, Daam1, Gng7, Ror1, Kras, Fzd5, Dvl3, Ppp3r1, Fzd7"
"REACTOME_SIGNALING_BY_WNT"	0.0134892599570635	0.480880316333919	0.380730400722792	0.827937342492681	1.34783058254283	252	"Gnao1, Itpr3, Daam1, Gng7, Ror1, Kras, Lrp6, Csnk1e, Fzd5, Dvl3, Ppp3r1, Fzd7"
"REACTOME_EUKARYOTIC_TRANSLATION_ELONGATION"	0.0149352970093408	0.480880316333919	0.380730400722792	0.921622213192967	1.338712184889	85	"Rps19, Rpl32, Rpl27a, Rpsa, Rpl29, Rpl36, Rpl9"
"REACTOME_TGF_BETA_RECEPTOR_SIGNALING_ACTIVATES_SMADS"	0.0151214220269675	0.480880316333919	0.380730400722792	0.982448057022922	1.29719318852254	32	"Ppp1r15a, Smad7, Tgfb1"
"REACTOME_COOPERATION_OF_PDCL_PHLP1_AND_TRIC_CCT_IN_G_PROTEIN_BETA_FOLDING"	0.0158840000861592	0.480880316333919	0.352487857583619	0.982857707397703	1.27038998521994	27	"Gng7, Pdcl"
"REACTOME_FOXO_MEDIATED_TRANSCRIPTION_OF_OXIDATIVE_STRESS_METABOLIC_AND_NEURONAL_GENES"	0.013540126762687	0.480880316333919	0.380730400722792	0.988749753277149	1.23808219534128	21	"Plxna4, Ppargc1a"
"REACTOME_ACTIVATION_OF_IRF3_IRF7_MEDIATED_BY_TBK1_IKK_EPSILON"	0.0152219214252887	0.480880316333919	0.380730400722792	-0.99575302358525	-1.22361637100687	15	"Tlr4"
"REACTOME_REGULATION_OF_PTEN_STABILITY_AND_ACTIVITY"	0.0175089588808124	0.506470683594926	0.352487857583619	-0.935300718880981	-1.37776176427067	66	"Psmc5, Xiap, Akt2, Psma1"
"REACTOME_VITAMIN_C_ASCORBATE_METABOLISM"	0.0171516160110561	0.506470683594926	0.352487857583619	0.99523140194728	1.35227368355413	7	"Slc2a3, Slc2a1"
"REACTOME_RAC2_GTPASE_CYCLE"	0.0177133529236567	0.506470683594926	0.352487857583619	0.942979041477215	1.3403875487812	72	"Esyt1, Dock10, Mcam, Arhgap42, Vrk2, Cdc42ep1"
"REACTOME_TRAF6_MEDIATED_INDUCTION_OF_TAK1_COMPLEX_WITHIN_TLR4_COMPLEX"	0.0181690819426487	0.510055682171812	0.352487857583619	-0.995759252413006	-1.23375476855801	14	"Tlr4"
"REACTOME_ENDOSOMAL_VACUOLAR_PATHWAY"	0.019169408195233	0.515382007193476	0.352487857583619	0.994316026082862	1.35102991382421	7	"H2-Q7, H2-T23"
"REACTOME_DEVELOPMENTAL_BIOLOGY"	0.0193814793851665	0.515382007193476	0.352487857583619	0.745462550891573	1.32722060341979	701	"Slit3, Adam22, L1cam, Tchh, Ntn1, Myh11, Robo2, Rgma, Klf5, Plxna4, Trpc3, Klf4, Tnf, Unc5b, Epha1, Neo1, Jun, Cxcl12, Cacna1c, Epas1, Cd24a, Myl9, Cacnb3, Trpc1, Unc5a, Ntn4, Sdc2, Efnb1, Tcf3, Rps19, Tuba4a, Kras, Dok1, Hsp90aa1, Hoxa3, Erbb2, Irs2, Fgf2, Ajuba, Med17, Col4a3, Rpl32, Cap2, Dsc2, Jup"
"REACTOME_DOWNREGULATION_OF_TGF_BETA_RECEPTOR_SIGNALING"	0.0189049784839755	0.515382007193476	0.352487857583619	0.982477025619125	1.26268442089565	26	"Ppp1r15a, Smad7, Tgfb1"
"REACTOME_GLUTATHIONE_CONJUGATION"	0.019694001570217	0.515382007193476	0.352487857583619	-0.980619088344909	-1.25962287887011	26	"Gclm"
"REACTOME_ANTIGEN_PROCESSING_UBIQUITINATION_PROTEASOME_DEGRADATION"	0.0200766074987448	0.516638032967699	0.352487857583619	-0.814304584764039	-1.43550696936641	275	"Zbtb16, Hecw2, Spsb1, Mylip"
"REACTOME_DNA_REPLICATION"	0.0206945838970437	0.52381045142681	0.352487857583619	-0.860422622287755	-1.38463127723004	119	"Pole, Rfc4, Psmc5, Cdc26, Cdc7, Anapc16, Pold4, Psma1"
"REACTOME_TRANSCRIPTIONAL_ACTIVATION_OF_MITOCHONDRIAL_BIOGENESIS"	0.0214281387531342	0.533629777981279	0.352487857583619	0.947251944032273	1.30026399646558	53	"Tfam, Tfb1m, Ncor1, Ppargc1a, Rxra"
"REACTOME_RUNX1_REGULATES_GENES_INVOLVED_IN_MEGAKARYOCYTE_DIFFERENTIATION_AND_PLATELET_FUNCTION"	0.022555777711979	0.550890759492693	0.352487857583619	0.927545457293871	1.31632049377175	70	"Nr4a3, Myl9, Wdr5"
"REACTOME_NEPHRIN_FAMILY_INTERACTIONS"	0.0228348501344121	0.550890759492693	0.352487857583619	-0.986342815900763	-1.24226630574086	19	"Fyn"
"REACTOME_BASE_EXCISION_REPAIR"	0.0245047360919358	0.578075234791986	0.352487857583619	-0.928829794526037	-1.3682296512553	66	"Pole, Rfc4, Terf1, Pold4, Acd, H4c14, H2bc21"
"REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_CELL_DEATH_GENES"	0.0247104698810046	0.578075234791986	0.352487857583619	-0.969625933873051	-1.2822711243547	31	"Fas, Apaf1"
