"pathway"	"pval"	"padj"	"log2err"	"ES"	"NES"	"size"	"gene_symbols"
"REACTOME_CELL_CYCLE"	2.71665385359736e-11	4.2243967423439e-08	0.863415391606693	0.847814776218816	1.74023953491956	638	"Cenpe, Ccnd1, H2bc15, Mcm7, H2bc8, Smc2, Pole, Rfc5, H4c14, Mcm2, H3c7, H4c6, Hmmr, Ndc1, Ccna2, Myc, H3c11, Cenpf, Tpx2, Lig1, Ran, H3c1, H2bc13, H2bc3, Psmd1, H2bc14, Tmpo, H4c4, Mad2l1, Psmd8, H3c6, H2ac13, Tuba1b, Psmc2, H2ac4, Tubg1, Hjurp, Kif18a, Rbl1, Syne1, Mcm6, Pola1, Cep152, Smarca5, Brca1, Bub1, Kif23, Psme3, Foxm1, Rad51, Chtf18, Kif20a, Ccnd2, Haus8, Psma4, H3c2, Nek2, Top2a, Mcm3, H3c10, Seh1l, Psmd14, Nupl2, Psmb8, Mcm10, E2f5, Anapc5, Psmc6, Cenpx, H2bc7, Akt3, Aurkb, Ccp110, H3c3, Espl1, Ahctf1, Psma6, Cdc25c, Cdc45, Psmd2, Knl1, Cenph, Psmb10, Mcm5, Lin54, Nek6, Psmd6, Esco2, H2bc6, Plk1, Anapc16, Tubb4b, Nup133, Ncapd2, Fen1, Skp2, Chmp4b, Psmb9, H4c8, Cenpc1, Rfc3, Ranbp2, Rad1, Mybl2, Ube2n, Psme2, E2f4, Nup160, Rrm2, Gorasp2, Ywhah, Trp53, Psmb7"
"REACTOME_CELL_CYCLE_MITOTIC"	2.42877793304653e-09	1.88837484294368e-06	0.774939030136436	0.851817494619237	1.71515881783536	516	"Cenpe, Ccnd1, H2bc15, Mcm7, H2bc8, Smc2, Pole, Rfc5, H4c14, Mcm2, H3c7, H4c6, Hmmr, Ndc1, Ccna2, Myc, H3c11, Cenpf, Tpx2, Lig1, Ran, H3c1, H2bc13, H2bc3, Psmd1, H2bc14, Tmpo, H4c4, Mad2l1, Psmd8, H3c6, H2ac13, Tuba1b, Psmc2, H2ac4, Tubg1, Kif18a, Rbl1, Mcm6, Pola1, Cep152, Bub1, Kif23, Psme3, Foxm1, Kif20a, Ccnd2, Haus8, Psma4, H3c2, Nek2, Top2a, Mcm3, H3c10, Seh1l, Psmd14, Nupl2, Psmb8, Mcm10, E2f5, Anapc5, Psmc6, H2bc7, Akt3, Aurkb, Ccp110, H3c3, Espl1, Ahctf1, Psma6, Cdc25c, Cdc45, Psmd2, Knl1, Cenph, Psmb10, Mcm5, Lin54, Nek6, Psmd6, Esco2, H2bc6, Plk1, Anapc16, Tubb4b, Nup133, Ncapd2, Fen1, Skp2, Chmp4b, Psmb9, H4c8, Cenpc1, Rfc3, Ranbp2, Mybl2, Psme2, E2f4, Nup160, Rrm2, Gorasp2, Trp53, Psmb7"
"REACTOME_M_PHASE"	9.0201073971658e-08	4.67542233419761e-05	0.704975715167238	0.861180655981713	1.69329441372008	380	"Cenpe, H2bc15, H2bc8, Smc2, H4c14, H3c7, H4c6, Ndc1, H3c11, Cenpf, Ran, H3c1, H2bc13, H2bc3, Psmd1, H2bc14, Tmpo, H4c4, Mad2l1, Psmd8, H3c6, H2ac13, Tuba1b, Psmc2, H2ac4, Tubg1, Kif18a, Cep152, Bub1, Kif23, Psme3, Kif20a, Haus8, Psma4, H3c2, Nek2, H3c10, Seh1l, Psmd14, Nupl2, Psmb8, Anapc5, Psmc6, H2bc7, Aurkb, Ccp110, H3c3, Espl1, Ahctf1, Psma6, Psmd2, Knl1, Cenph, Psmb10, Nek6, Psmd6, H2bc6, Plk1, Anapc16, Tubb4b, Nup133, Ncapd2, Chmp4b, Psmb9, H4c8, Cenpc1, Ranbp2, Psme2"
"REACTOME_CELL_CYCLE_CHECKPOINTS"	2.83735068156657e-07	0.0001103020077459	0.674962860011025	0.8879505707227	1.70974194550224	276	"Cenpe, H2bc15, Mcm7, H2bc8, Rfc5, H4c14, Mcm2, H4c6, Ccna2, Cenpf, H2bc13, H2bc3, Psmd1, H2bc14, H4c4, Mad2l1, Psmd8, Psmc2, Kif18a, Mcm6, Brca1, Bub1, Psme3, Psma4, Mcm3, Seh1l, Psmd14, Psmb8, Mcm10, Anapc5, Psmc6, H2bc7, Aurkb, Ahctf1, Psma6, Cdc25c, Cdc45, Psmd2, Knl1, Cenph, Psmb10, Mcm5, Psmd6, H2bc6, Plk1, Anapc16, Nup133, Psmb9, H4c8, Cenpc1, Rfc3, Ranbp2, Rad1, Ube2n, Psme2, Nup160, Ywhah, Trp53, Psmb7"
"REACTOME_SYNTHESIS_OF_LIPOXINS_LX"	3.30545424550435e-06	0.00102799627035185	0.627256739718528	-0.999885440928363	-1.32419385266926	6	"Hpgd"
"REACTOME_MITOTIC_METAPHASE_AND_ANAPHASE"	1.92643340986348e-05	0.00499267325389619	0.575610261071129	0.873853196697781	1.64630759748908	225	"Cenpe, Ndc1, Cenpf, Ran, Psmd1, Tmpo, Mad2l1, Psmd8, Tuba1b, Psmc2, Kif18a, Bub1, Psme3, Psma4, Seh1l, Psmd14, Psmb8, Anapc5, Psmc6, Aurkb, Espl1, Ahctf1, Psma6, Psmd2, Knl1, Cenph, Psmb10, Psmd6, Plk1, Anapc16, Tubb4b, Nup133, Chmp4b, Psmb9, Cenpc1, Ranbp2, Psme2, Nup160, Psmb7, Pds5a, Tuba1c, Ppp2r1a"
"REACTOME_G2_M_CHECKPOINTS"	6.45424416583716e-05	0.0143376423969668	0.538434096309916	0.899608679612574	1.61574012573929	156	"H2bc15, Mcm7, H2bc8, Rfc5, H4c14, Mcm2, H4c6, H2bc13, H2bc3, Psmd1, H2bc14, H4c4, Psmd8, Psmc2, Mcm6, Brca1, Psme3, Psma4, Mcm3, Psmd14, Psmb8, Mcm10, Psmc6, H2bc7, Psma6, Cdc25c, Cdc45, Psmd2, Psmb10, Mcm5, Psmd6, H2bc6, Psmb9, H4c8, Rfc3, Rad1, Ube2n, Psme2, Ywhah, Trp53, Psmb7"
"REACTOME_MITOTIC_G1_PHASE_AND_G1_S_TRANSITION"	0.000111281427907699	0.0192269578218302	0.538434096309916	0.896963919391755	1.60159473092059	143	"Ccnd1, Mcm7, Pole, Mcm2, Ccna2, Myc, Psmd1, Psmd8, Psmc2, Rbl1, Mcm6, Pola1, Psme3, Ccnd2, Psma4, Top2a, Mcm3, Psmd14, Psmb8, Mcm10, E2f5, Psmc6, Akt3, Psma6, Cdc45, Psmd2, Psmb10, Mcm5, Lin54, Psmd6, Skp2, Psmb9, Mybl2, Psme2, E2f4, Rrm2, Psmb7"
"REACTOME_DNA_REPAIR"	9.95717751194819e-05	0.0192269578218302	0.538434096309916	0.821950661450633	1.58927337276536	311	"Eya4, H2bc15, H2bc8, Pole, Rfc5, H4c14, H4c6, Ccna2, Lig1, H2bc13, H2bc3, H2bc14, H4c4, Actb, H2ac13, H2ac4, Eya1, Cops5, Smarca5, Brca1, Rad51, Ube2t, Faap24, Cenpx, H2bc7, Dtl, Xrcc5, Timeless, Neil3, Fancd2, Polq, Nfrkb, H2bc6, Polh, Hmgn1, Fen1, H4c8, Rfc3, Rad1, Ube2n"
"REACTOME_TRANSCRIPTIONAL_REGULATION_BY_RUNX1"	0.000169890273623624	0.0211238174872928	0.518848077743792	0.872559111270366	1.61009247851279	197	"Ccnd1, H2bc15, H2bc8, H4c14, H3c7, H4c6, H3c11, H3c1, H2bc13, H2bc3, Psmd1, H2bc14, H4c4, Psmd8, H3c6, H2ac13, Psmc2, H2ac4, Lgals3, Psme3, Ccnd2, Psma4, H3c2, H3c10, Psmd14, Prkcq, Psmb8, Psmc6, H2bc7, Bmi1, Phc2, H3c3, Psma6, Psmd2, Psmb10, Psmd6, H2bc6, Sin3b, Psmb9, H4c8, Psme2"
"REACTOME_CHROMATIN_MODIFYING_ENZYMES"	0.000176597831083477	0.0211238174872928	0.518848077743792	0.84746537289706	1.60639585623316	244	"H2ac8, Ccnd1, H2bc15, H2bc8, H4c14, H3c7, H4c6, H3c11, H3c1, H2bc13, Gatad2a, H2bc3, H2bc14, H4c4, Actb, H3c6, H2ac13, H2ac4, Hat1, H2ac15, Eny2, H3c2, H3c10, H2bc7, H2ac7, H3c3, Prmt3, Taf10, H2bc6, Hdac10, H4c8, Padi4, Dnmt3a, Hdac2, Mbd3"
"REACTOME_S_PHASE"	0.000151297677856499	0.0211238174872928	0.518848077743792	0.889852490505912	1.60085906507649	159	"Ccnd1, Mcm7, Pole, Rfc5, Mcm2, Ccna2, Myc, Lig1, Psmd1, Psmd8, Psmc2, Mcm6, Pola1, Psme3, Psma4, Mcm3, Psmd14, Psmb8, E2f5, Anapc5, Psmc6, Akt3, Psma6, Cdc45, Psmd2, Psmb10, Mcm5, Lin54, Psmd6, Esco2, Anapc16, Fen1, Skp2, Psmb9, Rfc3, Psme2, E2f4"
"REACTOME_ESTROGEN_DEPENDENT_GENE_EXPRESSION"	0.000174002965065432	0.0211238174872928	0.518848077743792	0.909326669921344	1.58854013265989	121	"Ccnd1, H2bc15, H2bc8, H4c14, H3c7, H4c6, Myc, H3c11, Ctsd, H3c1, H2bc13, H2bc3, H2bc14, H4c4, H3c6, H2ac13, H2ac4, H3c2, H3c10, Ptges3, H2bc7, H3c3"
