"pathway"	"pval"	"padj"	"log2err"	"ES"	"NES"	"size"	"gene_symbols"
"REACTOME_CELL_CYCLE_MITOTIC"	1e-50	5.13666666666667e-48	NA	-0.692164671803078	-2.67254806865756	515	"H2bc7, Mad2l1, Cenpf, H2bc15, Plk4, Knl1, Smc4, Ccna2, Esco2, Kif23, Ccne1, Cdk6, Top2a, Cenpe, Hmmr, Bub1, H2bc8, Wee1, Mastl, Smc2, H2az1, Kif20a, Ccnd1, Ccnb1, Cdca8, Bub1b, Ndc1, Ncapg, Cep192, Ccne2, Pole, Xpo1, Lbr, Dhfr, Incenp, Lin9, Rbl1, Nek2, H3c8, H3c11, Set, Pola1, Nuf2, Ncapd2, Hsp90aa1, Birc5, Aurka, Ube2c, H3c6, Rrm2, Mcm6, Ncaph, Cdk4, Pcna, H3c10, Mcm4, Ercc6l, H4c12, Ncapg2, Cdk1, Mcm5, Sumo1, Lmnb1, Ndc80, Foxm1, Kntc1, Mybl2, Plk1, Tfdp1, H4c4, Mcph1, Kif2a, Nup153, Bora, Ckap5, Cdc25c, H3c2, Cdc16, Kif18a, Smc3, Kif2c, Cdc45, Sgo1, Haus6, Tuba1b, Rcc1, Psme3, Dsn1, Mcm3, Ran, Pds5b, Tyms, Alms1, Cdc6, Sgo2a, H2ac4, Rbbp4, Vrk1, Pds5a, Tmpo, Kpnb1, Fbxo5, Espl1, Rangap1, H4c11, Nudc, Cenpn, Cdc20, Kmt5a, Haus8, Pole2, Orc6, Dbf4, Prkar2b, H2bc3, Tubb5, Cenpa, Aurkb, Cks1b, Cdk2, Orc2, Rad21, H2bc14, E2f3, Cdc25a, H3c1, Tpr, Pole3, Tpx2, H2ac13, Psmd5, H3c7, Lig1, Nup107, Rps27a, H4c1, Orc1, Banf1, Spc25, Cdca5, Rpa3, Rpa1, Skp2, Cep57, Ahctf1, Nup205, Rae1, Spdl1, Hsp90ab1, Psma3, Nup37, H2bc12, Rps27, Aaas, Nup155, Wapl, Tnpo1, Rfc3, Mis12, Zwilch, Nup210, Psma6, Psmd1, Ccnb2, Mcm2, Cenpi, H2ac20, Nup160, Ywhae, E2f2, Mcm7, Rcc2, Nup35, Psmd14, Psma1, H2bc13, Ppp2ca, Nup133, H4c8, Mcm10, Ccp110, Cdc27, Cep76, Psmc6, Ska2, Csnk2a1, Psmd7, Cenpk, Nup43, Cdt1, Lin54, Stag1, Nup85, Dynll1, H2ac10, Cenph, Ppp2r5d, Psmb1, Pom121, Ccnh, Rfc4, Nup214, Cep152, Ska1, Psmd3, Psmc1, E2f6, Ube2s, Nup88, Psmc2, Tuba1c, Rfc5, Gmnn, Pold2, Nsl1, E2f1, Rpa2, Psma7, Orc4, Csnk2a2, Rfc1, Myc, Spc24, H4c6, Smc1a, Cep135, Ppp2r2a, Anapc1, Psma2, Cenpq, Rfc2, Pold1, Nup93, Tubb4b, Cenps, Tk1, H4c9, Tubg1, H2bc4, Psmd12, Cdk7, Gtse1, Orc3, Ncapd3, Cep290, Zw10, Haus1, Psmd13, Psmd6, Cdc25b, Nup188, Dna2, H2bc6, H4c2, Orc5"
"REACTOME_CELL_CYCLE"	1e-50	5.13666666666667e-48	NA	-0.676709955033437	-2.6478526950087	635	"H2bc7, Mad2l1, Cenpf, H2bc15, Plk4, Knl1, Brca1, Smc4, Ccna2, Esco2, Kif23, Ccne1, Cdk6, Top2a, Cenpe, Rbbp8, Hmmr, Bub1, Mis18bp1, H2bc8, Wee1, Mastl, Smc2, H2az1, Kif20a, Ccnd1, Ccnb1, Cdca8, Npm1, Bub1b, Ndc1, Ncapg, Cep192, Ccne2, Nsd2, Pole, Clspn, Xpo1, Lbr, Dhfr, Incenp, Lin9, Rbl1, Nek2, H3c8, H3c11, Set, Atm, Topbp1, Pola1, Nuf2, Ncapd2, Hsp90aa1, Blm, Birc5, Aurka, Ube2c, H3c6, Rrm2, Mcm6, Ncaph, Cdk4, Pcna, Brip1, H3c10, Mcm4, Rad51, Ercc6l, H4c12, Ncapg2, Cdk1, Mcm5, Sumo1, Lmnb1, Ndc80, Foxm1, Kntc1, Mybl2, Plk1, Bard1, Tfdp1, H4c4, Mcph1, Kif2a, Nup153, Bora, Dkc1, Ckap5, Cdc25c, H3c2, Cdc16, Kif18a, Smc3, Kif2c, Ankrd28, Cdc45, Sgo1, Haus6, Tuba1b, Rcc1, Psme3, Dsn1, Mcm3, Ran, Pds5b, Tyms, Alms1, Chek1, Cdc6, Sgo2a, H2ac4, Rbbp4, Vrk1, Pds5a, Tmpo, Kpnb1, Fbxo5, Espl1, Rangap1, H4c11, Nudc, Cenpn, Nhp2, Cdc20, Kmt5a, Exo1, Haus8, Pole2, Orc6, Dbf4, Prkar2b, H2bc3, Tubb5, Cenpa, Aurkb, Cks1b, Cdk2, Orc2, Rad21, H2bc14, E2f3, Cdc25a, H3c1, Tpr, Pole3, Tpx2, H2ac13, Psmd5, H3c7, Lig1, Nup107, Rps27a, Rad17, H4c1, Hus1, Orc1, Banf1, Terf1, Spc25, Cdca5, Rpa3, Rpa1, Skp2, Cep57, Ahctf1, Ruvbl2, Nup205, Rae1, Spdl1, Hsp90ab1, Psma3, Nup37, H2bc12, Rps27, Aaas, Nup155, Wapl, Tnpo1, Ruvbl1, Rfc3, Mis12, Zwilch, Nup210, Psma6, Psmd1, Ccnb2, Mcm2, Chtf18, Cenpi, H2ac20, Nup160, Ywhae, E2f2, Dscc1, Mcm7, Rcc2, Nup35, Cenpw, Psmd14, Psma1, H2bc13, Ppp2ca, Nup133, H4c8, Mcm10, Ccp110, Cdc27, Cep76, Psmc6, Ska2, Csnk2a1, Psmd7, Cenpk, Nup43, Cdt1, Lin54, Stag1, Atr, Nup85, Pif1, Dynll1, H2ac10, Cenph, Ppp2r5d, Psmb1, Pom121, Ccnh, Rbbp7, Ube2v2, Rfc4, Wrap53, Nup214, Cep152, Ska1, Psmd3, Psmc1, E2f6, Ube2s, Nup88, Psmc2, Tuba1c, Rfc5, Hjurp, Gmnn, Pold2, Ywhah, Polr2a, Nsl1, E2f1, Nop10, Rpa2, Psma7, Orc4, Csnk2a2, Rfc1, Myc, Psmc3ip, Spc24, Mdc1, H4c6, Smc1a, Cep135, Syce2, Ppp2r2a, Anapc1, Psma2, Cenpq, Rfc2, Pold1, Nup93, Polr2g, Tubb4b, Cenps, Tk1, H4c9, Tubg1, H2bc4, Psmd12, Cdk7, Polr2d, Gtse1, Orc3, Ncapd3, Rad50, Cep290, Zw10, Haus1, Psmd13, Psmd6, Polr2b, Cdc25b, Nup188, Dna2, H2bc6, H4c2, Orc5"
"REACTOME_METABOLISM_OF_RNA"	1e-50	5.13666666666667e-48	NA	-0.657561295832654	-2.57109121499243	637	"Ndc1, Gnl3, Xpo1, Set, Srsf1, Snrpg, Dhx15, Srsf10, Cstf2, Eri1, Prmt5, Cnot6, Srsf7, Rpl22l1, Pabpc1, Nup153, Dhx9, Dkc1, Sf3b3, Nop56, Gspt1, Lsm5, Pno1, Psme3, Nop58, Etf1, Rpl32, Ran, Magohb, Nudt21, Eif4g1, Prpf40a, Ncl, Elavl1, Srsf2, Ppwd1, Snrpe, Trmt10a, Nsun2, Ncbp1, Alyref, Hspa8, Hnrnpu, Nhp2, Eif4a1, Dis3, Wdr75, Usp39, Xpot, Hnrnpd, Rps13, Eif4e, Gemin5, Rpl4, Ddx20, Riok2, Utp20, Tex10, Snrpd1, Wdr43, U2surp, Rpl15, Rpl7, Slbp, Gtf2h1, Heatr1, Rpl6, Pop1, Rps12, Rpl7a, Rpl8, Rps3a1, Rpl27a, Tpr, Rpl3, Ebna1bp2, Psmd5, Rpl39, Hnrnpk, Nup107, Tsr1, Rps27a, Cnot9, Thg1l, Adarb1, Srsf11, Rpl36a, Krr1, Ccar1, Emg1, Utp15, Magoh, Cdc5l, Rpl35a, Nup205, Ddx21, Rae1, Hnrnpa1, Khsrp, Dcp2, Eif4b, Rpl30, Ybx1, Psma3, Mtrex, Nup37, Rpl21, Rps27, Rpp30, Rpl10a, Hnrnpc, Aaas, Rpl37, Cnot6l, Dnajc8, Rnps1, Nup155, Rplp1, Rpl34, Tnpo1, Wdr77, Rps8, Pes1, Srsf3, Ddx46, Hnrnpm, Nup210, Rpl5, Bms1, Psma6, Psmd1, U2af2, Rpl17, Nol9, Rpl26, Rps28, Hnrnpa3, Qtrt2, Rpl11, Fau, Ltv1, Utp4, Nup160, Rps23, Txnl4a, Nat10, Trmt5, Rps15a, Nup35, Rps25, Psmd14, Psma1, Rpl31, Rps24, Ppp2ca, Pus1, C1d, Nup133, Pus7, Snrpb2, Cpsf2, Rps9, Ppih, Utp18, Rps4x, Mphosph10, Ddx1, Xrn2, Psmc6, Rpl14, Patl1, Tbl3, Psmd7, Rplp0, Rps6, Srsf6, Isg20l2, Nup43, Eif4a3, Tgs1, Pcbp2, Fip1l1, Snrnp40, Rpl27, Ptbp1, Nup85, Rps17, Rps20, Rps2, Psmb1, Pom121, Ccnh, Snu13, Smg5, Nup214, Utp14a, Ppil1, Lsm6, Psmd3, Wdr12, Psmc1, Nup88, Paip1, Rbm22, Psmc2, Snw1, Rps11, Srrm1, Phf5a, Wbp11, Wdr46, Rps7, Lsm7, Hnrnpf, Upf1, Bud31, Hnrnpl, Hnrnpa0, Rbmx, Rpl13, Wtap, Bcas2, Elac2, Hnrnph1, Polr2a, Trnt1, Tra2b, Rps21, Rpl12, Trmt6, Nop10, Snrnp27, Fbl, Sf3b4, Psma7, Cpsf3, Prpf8, Rps16, Fam98b, Pwp2, Smndc1, Prpf19, Rpl9, Lsm2, Sf3a1, Rpl36, Snrpd3, Thoc1, Rpsa, Pcbp1, Rpl23a, Ppp2r2a, Psma2, Cnot1, Nol6, Rps27l, Rpl38, Anp32a, Clns1a, Nup93, Chtop, Nol11, Fcf1, Rps15, Polr2g, Rpl37a, Nip7, Rpl35, Exosc3, Exosc10, Rpl18, Dcaf13, Psmd12, Rps18, Eif4a2, Rps5, Pelp1, Snrpa1, Cdk7, Polr2d, Prpf31, Rbm8a, Thoc3, Nob1, Wdr33, Rps29, Exosc8, Psmd13, Rtraf, Psmd6, Ddx52, Nop2, Polr2b, Nup188, Snrpa, Rplp2, Rps3, Hnrnph2, Aqr, Psmd2, Mapk14, Psmd11, Rpl19, Psma5, Rps19, U2af1, Snrpd2, Wdr3, Papola, Snrnp48, Alkbh8, Pop4, Ercc3, Bud23, Cnot2, Snrpb, Nup54, Rps26, Zcrb1, Smn1, Utp6, Nxt1, Las1l, Gtf2h4, Dhx37, Rps14, Ctu1, Wdr4, Rpl22, Ddx23, Senp3, Akt1, Ftsj3, Prpf4, Ppil3, Cnot7, Thoc7, Ttc37, Rnpc3, Psmb7, Wdr36, Mettl1, Exosc1, Lsm11, Rpl23, Nup50, Trmt10c, Ddx39b, Seh1l, Hnrnpr, Polr2e, Psmc4, Lsm3, Sarnp, Bop1, Sf3b2, Hnrnpul1, Ddx6, Gtf2h2, Cstf1, Rpl28, Rpl10, Prpf3, Apobec2, Rbm17, Thada, Imp4, Nxf1, Crnkl1, Psma4, Gemin6, Ncbp2"
"REACTOME_M_PHASE"	1.32187848210384e-37	5.09253685230504e-35	1.5959566534683	-0.695977108020731	-2.61687736930729	378	"H2bc7, Mad2l1, Cenpf, H2bc15, Plk4, Knl1, Smc4, Kif23, Cenpe, Bub1, H2bc8, Mastl, Smc2, H2az1, Kif20a, Ccnb1, Cdca8, Bub1b, Ndc1, Ncapg, Cep192, Xpo1, Lbr, Incenp, Nek2, H3c8, H3c11, Set, Nuf2, Ncapd2, Hsp90aa1, Birc5, Ube2c, H3c6, Ncaph, H3c10, Ercc6l, H4c12, Ncapg2, Cdk1, Sumo1, Lmnb1, Ndc80, Kntc1, Plk1, H4c4, Mcph1, Kif2a, Nup153, Ckap5, H3c2, Cdc16, Kif18a, Smc3, Kif2c, Sgo1, Haus6, Tuba1b, Rcc1, Psme3, Dsn1, Ran, Pds5b, Alms1, Sgo2a, H2ac4, Vrk1, Pds5a, Tmpo, Kpnb1, Fbxo5, Espl1, Rangap1, H4c11, Nudc, Cenpn, Cdc20, Kmt5a, Haus8, Prkar2b, H2bc3, Tubb5, Cenpa, Aurkb, Rad21, H2bc14, H3c1, Tpr, H2ac13, Psmd5, H3c7, Nup107, Rps27a, H4c1, Banf1, Spc25, Cdca5, Cep57, Ahctf1, Nup205, Rae1, Spdl1, Psma3, Nup37, H2bc12, Rps27, Aaas, Nup155, Wapl, Tnpo1, Mis12, Zwilch, Nup210, Psma6, Psmd1, Ccnb2, Cenpi, H2ac20, Nup160, Ywhae, Rcc2, Nup35, Psmd14, Psma1, H2bc13, Ppp2ca, Nup133, H4c8, Ccp110, Cdc27, Cep76, Psmc6, Ska2, Csnk2a1, Psmd7, Cenpk, Nup43, Stag1, Nup85, Dynll1, H2ac10, Cenph, Ppp2r5d, Psmb1, Pom121, Nup214, Cep152, Ska1, Psmd3, Psmc1, Ube2s, Nup88, Psmc2, Tuba1c, Nsl1, Psma7, Csnk2a2, Spc24, H4c6, Smc1a, Cep135, Ppp2r2a, Anapc1, Psma2, Cenpq, Nup93, Tubb4b, Cenps, H4c9, Tubg1, H2bc4, Psmd12, Ncapd3, Cep290, Zw10, Haus1, Psmd13, Psmd6, Nup188, H2bc6, H4c2, Psmd2, Psmd11, H2ax, Psma5"
"REACTOME_CELL_CYCLE_CHECKPOINTS"	6.01824671624459e-33	1.85482363794658e-30	1.49547932629977	-0.725059721178835	-2.64577932014647	274	"H2bc7, Mad2l1, Cenpf, H2bc15, Knl1, Brca1, Ccna2, Ccne1, Cenpe, Rbbp8, Bub1, H2bc8, Wee1, Ccnb1, Cdca8, Bub1b, Ccne2, Nsd2, Clspn, Xpo1, Incenp, Atm, Topbp1, Nuf2, Blm, Birc5, Ube2c, Mcm6, Brip1, Mcm4, Ercc6l, H4c12, Cdk1, Mcm5, Sumo1, Ndc80, Kntc1, Plk1, Bard1, H4c4, Kif2a, Ckap5, Cdc25c, Cdc16, Kif18a, Kif2c, Cdc45, Sgo1, Psme3, Dsn1, Mcm3, Chek1, Cdc6, Sgo2a, Rangap1, H4c11, Nudc, Cenpn, Cdc20, Exo1, Orc6, Dbf4, H2bc3, Cenpa, Aurkb, Cdk2, Orc2, H2bc14, Cdc25a, Psmd5, Nup107, Rps27a, Rad17, H4c1, Hus1, Orc1, Spc25, Rpa3, Rpa1, Ahctf1, Spdl1, Psma3, Nup37, H2bc12, Rps27, Rfc3, Mis12, Zwilch, Psma6, Psmd1, Ccnb2, Mcm2, Cenpi, Nup160, Ywhae, Mcm7, Rcc2, Psmd14, Psma1, H2bc13, Ppp2ca, Nup133, H4c8, Mcm10, Cdc27, Psmc6, Ska2, Psmd7, Cenpk, Nup43, Atr, Nup85, Dynll1, Cenph, Ppp2r5d, Psmb1, Ube2v2, Rfc4, Ska1, Psmd3, Psmc1, Ube2s, Psmc2, Rfc5, Ywhah, Nsl1, Rpa2, Psma7, Orc4, Spc24, Mdc1, H4c6, Anapc1, Psma2, Cenpq, Rfc2, Cenps, H4c9, H2bc4, Psmd12, Gtse1, Orc3, Rad50, Zw10, Psmd13, Psmd6, Dna2, H2bc6, H4c2, Orc5, Psmd2, Psmd11, H2ax, Psma5, Cop1"
"REACTOME_TRANSLATION"	1.7792889507243e-32	4.56980712177692e-30	1.48156758833633	-0.720128480385076	-2.62938325745389	283	"Eif2s2, Mrpl12, Eef1g, Rpl22l1, Pabpc1, Rars, Gspt1, Etf1, Rpl32, Eif4g1, Eif2s1, Eif4a1, Yars2, Mrpl19, Farsb, Eif3j1, Ppa1, Rps13, Eif4e, Rpl4, Eif2s3x, Eif3e, Mrpl15, Rpl15, Rpl7, Mrpl47, Eif5b, Eif2b5, Rpl6, Rps12, Vars, Rpl7a, Rpl8, Rps3a1, Rpl27a, Rpl3, Rpl39, Dars2, Ptcd3, Rps27a, Tars, Mrpl9, Mrps7, Rpl36a, Ssr1, Rpl35a, Eef1e1, Mrpl1, Eif3b, Eif4b, Eif3a, Rpl30, Mrpl18, Mrpl50, Rpl21, Rps27, Rpl10a, Tufm, Rpl37, Rplp1, Rpl34, Rps8, Mrps12, Iars, Rpl5, Rpl17, Mrpl3, Rpl26, Rps28, Srp72, Rpl11, Fau, Gars, Rps23, Mrpl42, Rps15a, Dars, Mrpl13, Rps25, Mrps22, Nars, Eif3m, Rpl31, Rps24, Mrps30, Eef1b2, Hars, Spcs3, Rps9, Sec61g, Mrps6, Rps4x, Rpl14, Rplp0, Rps6, Eef1d, Lars2, Eif3d, Eif5, Eef1a1, Rpl27, Rps17, Rps20, Ssr2, Rps2, Lars, Eif3i, Eif3c, Rps11, Rps7, Mrps35, Rpl13, Eif4ebp1, Mrpl40, Rps21, Rpl12, Eif4h, Rps16, Mrpl11, Rpl9, Rpl36, Mrps27, Srprb, Mrpl49, Rpsa, Eif3l, Rpl23a, Mrpl35, Sec11c, Aurkaip1, Mars1, Mrps10, Rps27l, Rpl38, Mrps15, Rpn2, Cars, Rps15, Mrpl21, Rpl37a, Gfm2, Rpl35, Rpl18, Rps18, Eif4a2, Rps5, Rpn1, Tram1, Mrps5, Mrps11, Srp68, Rps29, Gfm1, Mrps23, Rplp2, Mrpl36, Rps3, Chchd1, Aimp1, Rpl19, Eif1ax, Rps19, Kars, Aars, Mrpl46, Rps26, Rps14, Rars2, Rpl22, Sec61a2, Mrpl30, Mrpl34, Sec61a1, Tars2, Srp9, Eif3k, Mrps36, Rpl23, Eef2, Yars, Mrpl32, Farsa, Mrpl28, Sars2, Sec61b, Nars2, Rpl28, Rpl10, Eif2b1, Aars2, Eif3f, Mrpl20, Sars, Spcs2, Ssr3, Mtif2, Wars, Mrps24, Ddost, Rpl29, Srp19, Ppa2, Mrpl24"
"REACTOME_DNA_REPAIR"	5.41468495210548e-26	1.19200421588494e-23	1.31888879607587	-0.669044353626632	-2.47326604440737	312	"H2bc7, H2bc15, Brca1, Ccna2, Pclaf, Rbbp8, H2bc8, H2az1, Dtl, Nsd2, Pole, Clspn, Cops2, Atm, Topbp1, Usp1, Blm, Kpna2, Fancb, Pcna, Polq, Brip1, Rad51, H4c12, Sumo1, Neil3, Rad51ap1, Bard1, H4c4, Chek1, H2ac4, H4c11, Exo1, Pole2, Eya1, Rif1, H2bc3, Mapk8, Rnf4, Cdk2, H2bc14, Palb2, Mbd4, Gtf2h1, Parp1, Pole3, H2ac13, Lig1, Rps27a, Cops3, Rad17, H4c1, Hus1, Terf1, Rpa3, Rpa1, Fancm, H2bc12, Tcea1, Baz1b, Hmgn1, Msh6, Ruvbl1, Rfc3, Cul4b, Usp10, H2ac20, H2bc13, H4c8, Fanci, Rad18, Rad23b, Usp43, Msh2, Atr, H2ac10, Actl6a, Ccnh, Cops4, Faap24, Ube2v2, Rfc4, Msh3, Pms2, Usp45, Gen1, Rfc5, Rnf111, Pold2, Xrcc1, Rad51b, Polr2a, Tipin, Rpa2, Ddb1, Ppp4r2, Prpf19, Rfc1, Sumo2, Usp7, Mdc1, H4c6, Polh, Yy1, Rfc2, Pold1, Eya3, Polr2g, Cenps, H4c9, Fancd2, H2bc4, Cdk7, Polr2d, Eme1, Cul4a, Rad50, Polr2b, Dna2, H2bc6, H4c2, Ppp4c, Paxip1, Aqr, H2ax, Tdp2, Tdg, Brca2, Cops5, Ercc3, Ppp5c, Lig4, Rev1, Gtf2h4, Rhno1, H4c3, Cops7b, Gps1, H4c14, Trp53, Fanca, Tdp1, Polr2e, Dclre1a, Ube2n, Gtf2h2, Mre11a, Rtel1, Rad52, Cops7a, Lig3, H2bc11, Rad51c, Cops6, Brcc3, Nploc4, Ung, Rmi2, Ino80, Rad1, Timeless, Ufd1, Ube2i"
"REACTOME_RRNA_PROCESSING"	1.16250514584382e-23	2.23927553718165e-21	1.26273988547916	-0.731413550079276	-2.54855626328951	193	"Gnl3, Eri1, Rpl22l1, Dkc1, Nop56, Pno1, Nop58, Rpl32, Ncl, Nhp2, Dis3, Wdr75, Rps13, Rpl4, Riok2, Utp20, Tex10, Wdr43, Rpl15, Rpl7, Heatr1, Rpl6, Rps12, Rpl7a, Rpl8, Rps3a1, Rpl27a, Rpl3, Ebna1bp2, Rpl39, Tsr1, Rps27a, Rpl36a, Krr1, Emg1, Utp15, Rpl35a, Ddx21, Rpl30, Mtrex, Rpl21, Rps27, Rpp30, Rpl10a, Rpl37, Rplp1, Rpl34, Rps8, Pes1, Rpl5, Bms1, Rpl17, Nol9, Rpl26, Rps28, Rpl11, Fau, Ltv1, Utp4, Rps23, Nat10, Rps15a, Rps25, Rpl31, Rps24, C1d, Rps9, Utp18, Rps4x, Mphosph10, Xrn2, Rpl14, Tbl3, Rplp0, Rps6, Isg20l2, Rpl27, Rps17, Rps20, Rps2, Snu13, Utp14a, Wdr12, Rps11, Wdr46, Rps7, Rpl13, Elac2, Rps21, Rpl12, Nop10, Fbl, Rps16, Pwp2, Rpl9, Rpl36, Rpsa, Rpl23a, Nol6, Rps27l, Rpl38, Nol11, Fcf1, Rps15, Rpl37a, Nip7, Rpl35, Exosc3, Exosc10, Rpl18, Dcaf13, Rps18, Rps5, Pelp1, Nob1, Rps29, Exosc8, Ddx52, Nop2, Rplp2, Rps3, Rpl19, Rps19, Wdr3, Bud23, Rps26, Utp6, Las1l, Dhx37, Rps14, Rpl22, Senp3, Ftsj3, Wdr36, Exosc1, Rpl23, Trmt10c"
"REACTOME_PROCESSING_OF_CAPPED_INTRON_CONTAINING_PRE_MRNA"	8.67206846764985e-22	1.48485083429427e-19	1.20397524075264	-0.68541422976888	-2.45624902994688	234	"Ndc1, Srsf1, Snrpg, Dhx15, Srsf10, Cstf2, Srsf7, Nup153, Dhx9, Sf3b3, Lsm5, Magohb, Nudt21, Prpf40a, Elavl1, Srsf2, Ppwd1, Snrpe, Ncbp1, Alyref, Hspa8, Hnrnpu, Usp39, Hnrnpd, Eif4e, Snrpd1, U2surp, Slbp, Tpr, Hnrnpk, Nup107, Srsf11, Ccar1, Magoh, Cdc5l, Nup205, Rae1, Hnrnpa1, Ybx1, Mtrex, Nup37, Hnrnpc, Aaas, Dnajc8, Rnps1, Nup155, Srsf3, Ddx46, Hnrnpm, Nup210, U2af2, Hnrnpa3, Nup160, Txnl4a, Nup35, Nup133, Snrpb2, Cpsf2, Ppih, Srsf6, Nup43, Eif4a3, Pcbp2, Fip1l1, Snrnp40, Ptbp1, Nup85, Pom121, Snu13, Nup214, Ppil1, Lsm6, Nup88, Rbm22, Snw1, Srrm1, Phf5a, Wbp11, Lsm7, Hnrnpf, Bud31, Hnrnpl, Hnrnpa0, Rbmx, Wtap, Bcas2, Hnrnph1, Polr2a, Tra2b, Snrnp27, Sf3b4, Cpsf3, Prpf8, Smndc1, Prpf19, Lsm2, Sf3a1, Snrpd3, Thoc1, Pcbp1, Nup93, Chtop, Polr2g, Snrpa1, Polr2d, Prpf31, Rbm8a, Thoc3, Wdr33, Polr2b, Nup188, Snrpa, Hnrnph2, Aqr, U2af1, Snrpd2, Papola, Snrnp48, Snrpb, Nup54, Zcrb1, Nxt1, Ddx23, Prpf4, Ppil3, Thoc7, Rnpc3, Nup50, Ddx39b, Seh1l, Hnrnpr, Polr2e, Lsm3, Sarnp, Sf3b2, Hnrnpul1, Cstf1, Prpf3, Rbm17, Nxf1, Crnkl1"
"REACTOME_MITOTIC_PROMETAPHASE"	6.66661394845817e-21	9.71693604529445e-19	1.18665095279281	-0.713129399923871	-2.48461248601368	190	"Mad2l1, Cenpf, Plk4, Knl1, Smc4, Cenpe, Bub1, Smc2, Ccnb1, Cdca8, Bub1b, Ncapg, Cep192, Xpo1, Incenp, Nek2, Nuf2, Ncapd2, Hsp90aa1, Birc5, Ncaph, Ercc6l, Cdk1, Ndc80, Kntc1, Plk1, Kif2a, Ckap5, Kif18a, Smc3, Kif2c, Sgo1, Haus6, Tuba1b, Dsn1, Pds5b, Alms1, Sgo2a, Pds5a, Rangap1, Nudc, Cenpn, Cdc20, Haus8, Prkar2b, Tubb5, Cenpa, Aurkb, Rad21, Nup107, Spc25, Cdca5, Cep57, Ahctf1, Spdl1, Nup37, Rps27, Wapl, Mis12, Zwilch, Ccnb2, Cenpi, Nup160, Ywhae, Rcc2, Ppp2ca, Nup133, Ccp110, Cep76, Ska2, Csnk2a1, Cenpk, Nup43, Stag1, Nup85, Dynll1, Cenph, Ppp2r5d, Cep152, Ska1"
