"pathway"	"pval"	"padj"	"log2err"	"ES"	"NES"	"size"	"gene_symbols"
"REACTOME_SYNTHESIS_OF_LIPOXINS_LX"	8.28826975595792e-05	0.126396113778358	0.538434096309916	-0.999666712206621	-1.33984928020304	5	"Hpgd"
"REACTOME_POST_TRANSLATIONAL_PROTEIN_MODIFICATION"	0.000672335613525366	0.44645322768065	0.477270815362862	0.656366355273571	1.40118903923617	1097	"C4b, H2-Q7, Cp, Fbn1, Hipk2, Cd55, F10, Psma8, Usp18, Vhl, St3gal5, Usp12, Tmem132a, Ifih1, Spon1, F7, Socs6, Cd52, Adamts6, Psme1, Sumf1, Art3, Igfbp5, C3, H2bc13, Rnf123, Rab26, Adamtsl5, Usp30, Nlrp3, Galnt1, Tnip1, Adamts10, Ikbke, F8, Eif5a2, Smad7, Fuom, Tnfaip3, Mfge8, Ulbp1, Ggcx, Ccnf, Vdac2, Psme2, Eef1a1, Usp25, Ripk2, Sp100, Fuca1, Siah2, Birc2, Commd3, Usp20, Traf3, Cul9, Wsb2, Dnmt3a, Psmb9, Tab1, Serpinc1, Wfs1, Hdac1, Psmb10, Pigs, Napg, Tnip3, Psmb8, Tpst1"
"REACTOME_EARLY_PHASE_OF_HIV_LIFE_CYCLE"	0.000878268644617672	0.44645322768065	0.477270815362862	-0.995787395208758	-1.39011958286291	13	"Cd4"
"REACTOME_GLUTAMATE_AND_GLUTAMINE_METABOLISM"	0.00140551992259856	0.535854470490702	0.45505986738723	-0.995727329700412	-1.37438353342659	10	"Glul"
"REACTOME_CLATHRIN_MEDIATED_ENDOCYTOSIS"	0.00239386110633019	0.705556152168344	0.431707695803346	-0.891651047709274	-1.55493697195186	112	"Cd4, Dab2, Itsn1, Necap1, Trf"
"REACTOME_CARGO_RECOGNITION_FOR_CLATHRIN_MEDIATED_ENDOCYTOSIS"	0.00285174018585786	0.705556152168344	0.431707695803346	-0.908617559488942	-1.52950071746757	77	"Cd4, Dab2, Itsn1, Necap1, Trf"
"REACTOME_SRP_DEPENDENT_COTRANSLATIONAL_PROTEIN_TARGETING_TO_MEMBRANE"	0.00416393794722301	0.705556152168344	0.407017918923954	0.870859000432137	1.48436034411463	105	"Rpl17, Rps26, Rps6, Rpl28, Rps24, Rpl27a, Rpl29, Rpl21, Rps25, Rpl35, Rps8, Rpl32, Rps4x, Rpl37, Rpsa, Rps12, Rps3a1, Rps23, Rpl19, Rpl22, Rps29, Rpl36a, Rpl26, Rps5, Fau, Rps3, Rps7, Rps11, Rpl11, Rpl14, Srp54a, Rps18, Rps13, Rplp0, Rps9, Rps20, Rpl23a, Rps27a, Rpl38, Rpl15, Rpl7a"
"REACTOME_VESICLE_MEDIATED_TRANSPORT"	0.00355869060562585	0.705556152168344	0.431707695803346	-0.69501080380837	-1.44774366128388	543	"Cd4, Stab1, Dab2, Itsn1, Necap1, Ankrd28, Colec12, Ywhah, Dennd4a, Kif1b, Trf, Tbc1d4, Rab7b, Man2a1, Bloc1s3, Ap1s2, Sptbn5, Kif20a, Apoe, Stab2, Chmp6, Gdi2, Dennd4c, Rab11a, Rab3il1, Cltc, Cux1, Ftl1, Stam2, Kif11, Cyth1, Gja1, Chmp7, Dynll1, Exoc3, Man1a, Kif5b, Kif16b, Akt2, Trappc13, Tubb2a, Tbc1d17, Hsp90b1, Rab31, Ywhag, Sh3gl1, Calm1, Exoc4, Exoc2, Denn2b, Ctsc, Chm"
"REACTOME_BIOSYNTHESIS_OF_SPECIALIZED_PRORESOLVING_MEDIATORS_SPMS"	0.0037480864804263	0.705556152168344	0.431707695803346	-0.991596266229955	-1.36868150492945	10	"Hpgd"
"REACTOME_HIV_LIFE_CYCLE"	0.00463951205272125	0.70752558803999	0.407017918923954	-0.826504660852225	-1.4967108594593	140	"Cd4, Ncbp2, Ctdp1, Chmp6, Seh1l, Nelfb, Taf15, Chmp7, Nup50, Taf5, Xpo1, Ndc1, Taf9b, Gtf2h3"
