"pathway"	"pval"	"padj"	"log2err"	"ES"	"NES"	"size"	"gene_symbols"
"REACTOME_ABC_FAMILY_PROTEINS_MEDIATED_TRANSPORT"	0.43956043956044	0.856676540959325	0.0813027345384498	0.343558907019966	1.01124363368861	13	"Psma8, Psmb9, Abca6, Psmb8, Abca5, Psmb10"
"REACTOME_ABC_TRANSPORTER_DISORDERS"	0.447513812154696	0.861927490274282	0.0806388495950661	0.364784576501024	0.979599171604889	9	"Psma8, Psmb9, Psmb8, Psmb10"
"REACTOME_ACETYLCHOLINE_BINDING_AND_DOWNSTREAM_EVENTS"	0.234615384615385	0.715262027881097	0.122679189568808	0.558319513543394	1.21557461520568	5	"Chrng, Chrnb2, Chrna9, Chrne, Chrna7"
"REACTOME_ACTIVATED_PKN1_STIMULATES_TRANSCRIPTION_OF_AR_ANDROGEN_RECEPTOR_REGULATED_GENES_KLK2_AND_KLK3"	0.23953488372093	0.715262027881097	0.135002033828631	-0.354359690656573	-1.18660807243261	18	"H2bc15, H2ac4, H4c12, H2bc14, H2ac13, H4c6, H3c2, H2bc12, H4c11, H2bc7, H2bc3, H2ac20, H2bc8, H3c10, H2bc21, H4f16, H4c9"
"REACTOME_ACTIVATION_OF_ANTERIOR_HOX_GENES_IN_HINDBRAIN_DEVELOPMENT_DURING_EARLY_EMBRYOGENESIS"	0.0377633189172514	0.572176622947641	0.321775918075361	-0.415796796051157	-1.53517788438847	24	"Hoxb2, Hoxb3, Pax6, H2bc15, H2ac4, H4c12, Hoxd3, H2bc14, H2ac13, H4c6, H3c2, H2bc12, H4c11, Hoxa3, H2bc7, H2bc3, Hoxd4, H2ac20, H2bc8, H3c10"
"REACTOME_ACTIVATION_OF_BH3_ONLY_PROTEINS"	0.734615384615385	0.940490577018538	0.0580983576873206	0.365948037589829	0.796742965610063	5	"Bbc3, Bid, Bcl2, Bad, Sfn"
"REACTOME_ACTIVATION_OF_C3_AND_C5"	0.215384615384615	0.697588978185993	0.128788713061714	0.568399547344085	1.23752088953661	5	"C3, C4b, Cfb"
"REACTOME_ACTIVATION_OF_GENE_EXPRESSION_BY_SREBF_SREBP"	0.794230769230769	0.952199320016999	0.0544555953940371	0.341348811498065	0.743185470187634	5	"Scd1, Fdps, Pmvk, Tm7sf2, Elovl6"
"REACTOME_ACTIVATION_OF_KAINATE_RECEPTORS_UPON_GLUTAMATE_BINDING"	0.637744034707158	0.937195067224326	0.0707899094502623	-0.351721742445501	-0.867073333110719	7	"Gng10, Gng4, Gnb3, Dlg4, Gng2"
"REACTOME_ACTIVATION_OF_MATRIX_METALLOPROTEINASES"	0.544276457883369	0.89907019318784	0.0787113806986485	-0.317767311130362	-0.921873192769792	11	"Mmp16, Mmp9, Col18a1"
"REACTOME_ACTIVATION_OF_NMDA_RECEPTORS_AND_POSTSYNAPTIC_EVENTS"	0.723893805309734	0.940490577018538	0.0549073703290958	0.244609883600343	0.784053006197478	17	"Gria3, Tubb3, Dlg2"
"REACTOME_ACYL_CHAIN_REMODELLING_OF_PC"	0.644880174291939	0.937195067224326	0.0704500850658419	-0.325301502799221	-0.873156047387446	9	"Pla2g10, Mboat2, Pla2g2d, Pla2g4b, Pla2g4f, Pla2g6"
