"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"	"id"	"contrast"	"celltype"	"repadj"	"genesymbol"
3636.50372505517	1.21993473386114	0.337160489186456	3.61826125239275	0.000296588925906945	0.0185588619175207	"ENSMUSG00000007097"	"D2_vs_D0"	"sCs"	0.00716600087201948	"Atp1a2"
45.3482792667049	2.41136742812978	1.9014197423114	1.26819311615986	0.204728994739227	0.508812177324225	"ENSMUSG00000009214"	"D2_vs_D0"	"sCs"	0.510193012892086	"Mymk"
93.8286924822582	1.45956594167441	0.349678132801806	4.17402692578915	2.99262364134832e-05	0.00445316995996734	"ENSMUSG00000015085"	"D2_vs_D0"	"sCs"	0.00123125086958331	"Entpd2"
46.8971012746132	1.50579629919701	1.55175105378887	0.970385227398651	0.331854509362721	0.634447760837318	"ENSMUSG00000025776"	"D2_vs_D0"	"sCs"	0.643992257513183	"Crispld1"
47.6135857832127	2.1338783670685	0.711326740192243	2.99985681192274	0.00270106551159676	0.0624409651578797	"ENSMUSG00000025930"	"D2_vs_D0"	"sCs"	0.0358191136099072	"Msc"
101.863439632967	1.48188409845823	0.425231220839978	3.48489016288832	0.000492339096783452	0.024927475763285	"ENSMUSG00000025997"	"D2_vs_D0"	"sCs"	0.010381933677391	"Ikzf2"
49.4552966311322	2.3855462518269	1.19750781890105	1.99209242242452	0.0463609182267358	0.253711261951733	"ENSMUSG00000026023"	"D2_vs_D0"	"sCs"	0.226869620827685	"Cdk15"
94.2655658927335	-2.03280177809897	0.471373205688785	-4.31251024361593	1.61411401554542e-05	0.00289638517907136	"ENSMUSG00000026062"	"D2_vs_D0"	"sCs"	0.000770995338547356	"Slc9a2"
240.359895274714	1.45910662134578	0.309864078744808	4.708860179135	2.4910586984683e-06	0.000759897455967755	"ENSMUSG00000026235"	"D2_vs_D0"	"sCs"	0.000168456124139514	"Epha4"
118.944504497523	1.24536681684249	0.791344710512774	1.57373493535518	0.11554874166284	0.390670738261462	"ENSMUSG00000026241"	"D2_vs_D0"	"sCs"	0.379580407394837	"Nppc"
110.946835659256	1.5859833249627	0.53260163950507	2.97780406090471	0.00290321517631281	0.0641731466470821	"ENSMUSG00000026321"	"D2_vs_D0"	"sCs"	0.0375241327962711	"Tnfrsf11a"
45.4516518364831	-1.57130887803619	0.705273825751397	-2.22794157483744	0.0258844113053233	0.192821481530864	"ENSMUSG00000026429"	"D2_vs_D0"	"sCs"	0.159931950720423	"Ube2t"
94.3626854267341	4.1242766162067	2.08749202149519	1.9757089242682	0.0481877535880288	0.259396856306357	"ENSMUSG00000026459"	"D2_vs_D0"	"sCs"	0.232143305684335	"Myog"
52.0423085737026	-1.34155318867534	0.665755090871903	-2.01508513726629	0.0438957292601689	0.246486741110254	"ENSMUSG00000026536"	"D2_vs_D0"	"sCs"	0.219915310518006	"Ifi211"
241.131914324747	2.75278109350065	0.810919237620598	3.39464272863704	0.000687182107091008	0.0289137795542223	"ENSMUSG00000026574"	"D2_vs_D0"	"sCs"	0.0132198176672596	"Dpt"
270.021000347614	1.30897826572605	0.542376992714768	2.4134103830146	0.0158040138473181	0.15136622995681	"ENSMUSG00000026587"	"D2_vs_D0"	"sCs"	0.116759396101508	"Astn1"
282.319860760009	1.38995293422595	0.551284722827596	2.52129775535361	0.0116922866901755	0.133439769805624	"ENSMUSG00000026683"	"D2_vs_D0"	"sCs"	0.0963079334372463	"Nuf2"
53.8806881331495	3.1748202480014	1.00514627471677	3.15856540272808	0.00158547729545059	0.0465047931708849	"ENSMUSG00000026712"	"D2_vs_D0"	"sCs"	0.0245183096605373	"Mrc1"
277.724075758223	2.78810038740704	0.50759473820562	5.49276849729206	3.95681327462533e-08	2.84006091629284e-05	"ENSMUSG00000026840"	"D2_vs_D0"	"sCs"	5.69781111546048e-06	"Lamc3"
95.8784076789969	-2.02925619942038	0.617448317195946	-3.28651992872206	0.00101433596269774	0.0366181284521827	"ENSMUSG00000026875"	"D2_vs_D0"	"sCs"	0.0177490667382706	"Traf1"
130.653622637842	-1.70029653155145	0.567501003037684	-2.99611194068416	0.00273446032724519	0.0628073319374609	"ENSMUSG00000028033"	"D2_vs_D0"	"sCs"	0.0361152353984151	"Kcnq5"
30.7007337545064	-1.38661621335898	1.22855994005384	-1.12865165805277	0.2590448096877	0.565652249071101	"ENSMUSG00000032487"	"D2_vs_D0"	"sCs"	0.572556730877624	"Ptgs2"
143.716598817554	1.38640724703647	0.465366246685951	2.97917448226982	0.00289026144822254	0.0641731466470821	"ENSMUSG00000035513"	"D2_vs_D0"	"sCs"	0.0374456735922137	"Ntng2"
132.188770656151	-1.21382871327538	0.3733499296093	-3.25118238148756	0.00114926107552926	0.0393761338394544	"ENSMUSG00000038323"	"D2_vs_D0"	"sCs"	0.0193360213944717	"1700066M21Rik"
142.156890771883	-1.38775748158953	0.670521551005235	-2.06966872207019	0.0384833777050701	0.230183418998659	"ENSMUSG00000039748"	"D2_vs_D0"	"sCs"	0.203427572062215	"Exo1"
121.543940596893	1.23568513151036	1.26178926272417	0.979311813798882	0.327425934976995	0.631332741443132	"ENSMUSG00000040170"	"D2_vs_D0"	"sCs"	0.640257759264865	"Fmo2"
332.735752069807	1.77069167315287	0.365719664454362	4.84166383504334	1.28756453304434e-06	0.000490964451006469	"ENSMUSG00000040265"	"D2_vs_D0"	"sCs"	9.97455055978652e-05	"Dnm3"
90.1885199542523	-1.28115528099715	0.470207353782401	-2.72466023912938	0.006436768744962	0.0990434454300457	"ENSMUSG00000042215"	"D2_vs_D0"	"sCs"	0.064288902030465	"Bag2"
40.8332290209307	1.71341496600466	0.536966907214275	3.19091352369119	0.00141823722601761	0.0446402111511202	"ENSMUSG00000046337"	"D2_vs_D0"	"sCs"	0.0227066365552067	"Fam178b"
522.72809495675	1.29919268875599	0.643361727854405	2.01938137210735	0.043447596151594	0.245217067985492	"ENSMUSG00000047443"	"D2_vs_D0"	"sCs"	0.21860460227192	"Erfe"
31.3525105242968	1.39338882330642	0.661068977237243	2.1077812925509	0.0350499117520642	0.220490674876467	"ENSMUSG00000051703"	"D2_vs_D0"	"sCs"	0.192372922639737	"Tmem198"
45.6757192633567	1.25614643195851	0.66173195564082	1.89827077451936	0.0576604217958865	0.280531286584293	"ENSMUSG00000051998"	"D2_vs_D0"	"sCs"	0.257155606770505	"Lax1"
267.451256012986	1.26604831306249	0.331338556050228	3.82101113783621	0.000132905649120272	0.0115836766468968	"ENSMUSG00000063558"	"D2_vs_D0"	"sCs"	0.00392917394929113	"Aox1"
33.1664409330062	1.55511443442144	0.79513554386905	1.95578533296903	0.050490447383356	0.265210692626651	"ENSMUSG00000079484"	"D2_vs_D0"	"sCs"	0.238565171191769	"Phyhd1"
85.2962914825903	-1.80871823017177	0.62022826329629	-2.91621381547349	0.00354307600213515	0.0709895129360478	"ENSMUSG00000005089"	"D2_vs_D0"	"sCs"	0.04307648399914	"Slc1a2"
85.3587246854858	2.39020976642255	1.2109124137687	1.9738915376906	0.048394077200818	0.259396856306357	"ENSMUSG00000027022"	"D2_vs_D0"	"sCs"	0.232770804573342	"Xirp2"
493.030307335217	1.8504397992977	0.279196953938157	6.62772201915776	3.40906670709938e-11	1.03993579900067e-07	"ENSMUSG00000027452"	"D2_vs_D0"	"sCs"	1.50367482864492e-08	"Acss1"
62.5549135040529	1.24888532449385	0.621502141129665	2.00946262586294	0.0444880944317328	0.248750931587605	"ENSMUSG00000031169"	"D2_vs_D0"	"sCs"	0.221603123753957	"Porcn"
551.638140658874	1.65922717640615	0.643411789120816	2.57879511140662	0.00991455726829355	0.12260863096749	"ENSMUSG00000031239"	"D2_vs_D0"	"sCs"	0.0861990102501753	"Itm2a"
54.1625176300117	1.30252139602228	0.613616516933198	2.12269611406839	0.0337793248592044	0.216878093798152	"ENSMUSG00000031302"	"D2_vs_D0"	"sCs"	0.187850493537784	"Nlgn3"
100.501361927774	1.45772384629988	0.587865657500111	2.47968873109348	0.0131497119063762	0.139707605466978	"ENSMUSG00000031304"	"D2_vs_D0"	"sCs"	0.103852126082258	"Il2rg"
160.024041385299	1.38319841173755	0.425846668779932	3.24811372999692	0.0011617282562042	0.0393761338394544	"ENSMUSG00000031340"	"D2_vs_D0"	"sCs"	0.0194721723463737	"Gabre"
29.2265097924227	2.01389753703223	1.22303004571519	1.64664600357759	0.0996308288376474	0.365402877510362	"ENSMUSG00000031344"	"D2_vs_D0"	"sCs"	0.351188141971802	"Gabrq"
57.8911153139506	-3.3159557356054	1.90534181033322	-1.74034691183598	0.0817981213479974	0.330591731561484	"ENSMUSG00000031383"	"D2_vs_D0"	"sCs"	0.315139311410339	"Dusp9"
57.9635378579729	-1.23117994576957	0.577996718149074	-2.13008120480717	0.033164909754367	0.215139940894623	"ENSMUSG00000032806"	"D2_vs_D0"	"sCs"	0.185699220216584	"Slc10a3"
54.4126635262635	1.26609870353132	0.611412019524714	2.0707782364428	0.0383795249701485	0.229787518982214	"ENSMUSG00000036502"	"D2_vs_D0"	"sCs"	0.203053981255508	"Tmem255a"
